171005, 1539, 1110, 3717, 94, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
196008, 1425, 1566, 3564, 93, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
196050, 1428, 1533, 3558, 93, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
196093, 1425, 1581, 3545, 93, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
196135, 1440, 1562, 3573, 93, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
196178, 1458, 1578, 3560, 93, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
196221, 1422, 1547, 3568, 93, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
196263, 1437, 1553, 3561, 93, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
196306, 1434, 1600, 3527, 93, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
196348, 1432, 1570, 3565, 93, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
196391, 1422, 1568, 3563, 93, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
196434, 1427, 1562, 3535, 93, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
196470, 1423, 1559, 3570, 93, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
196507, 1420, 1555, 3563, 93, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
196544, 1423, 1566, 3572, 93, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
196581, 1418, 1546, 3584, 93, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
196618, 1439, 1595, 3564, 93, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
196655, 1427, 1573, 3568, 93, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
196692, 1423, 1607, 3549, 93, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
196729, 1422, 1598, 3550, 93, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
196766, 1417, 1579, 3581, 93, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
196803, 1418, 1609, 3539, 93, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
196839, 1427, 1590, 3556, 93, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
196876, 1412, 1582, 3572, 93, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
196913, 1394, 1587, 3567, 93, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
196950, 1416, 1596, 3577, 93, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
196987, 1432, 1581, 3558, 93, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
197023, 1407, 1572, 3565, 93, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
197060, 1415, 1601, 3558, 93, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
197097, 1424, 1590, 3555, 93, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
197134, 1424, 1593, 3560, 93, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
197171, 1426, 1618, 3540, 93, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
197208, 1417, 1581, 3553, 93, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
197249, 1421, 1556, 3587, 93, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
197290, 1445, 1621, 3545, 93, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
197332, 1396, 1596, 3563, 93, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
197373, 1420, 1610, 3573, 93, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
197415, 1409, 1605, 3563, 93, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
197456, 1416, 1608, 3546, 93, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
197497, 1428, 1620, 3547, 93, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
197539, 1421, 1611, 3560, 93, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
197580, 1393, 1593, 3557, 93, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
197622, 1420, 1631, 3562, 93, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
197664, 1407, 1595, 3559, 93, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
197706, 1427, 1609, 3562, 93, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
197748, 1431, 1617, 3548, 93, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
197790, 1389, 1613, 3582, 93, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
197832, 1400, 1609, 3559, 93, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
197875, 1399, 1629, 3534, 93, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
197917, 1432, 1616, 3558, 93, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
197959, 1432, 1627, 3540, 93, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
198001, 1428, 1604, 3558, 93, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
198043, 1396, 1623, 3558, 93, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
198086, 1449, 1601, 3551, 93, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
198121, 1410, 1588, 3554, 93, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
198157, 1360, 1647, 3572, 93, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
198193, 1369, 1650, 3555, 93, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
198229, 1383, 1633, 3549, 93, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
198265, 1443, 1606, 3559, 93, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
198300, 1450, 1602, 3559, 93, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
198336, 1427, 1586, 3558, 93, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
198372, 1405, 1600, 3543, 93, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
198408, 1388, 1654, 3538, 93, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
198444, 1397, 1632, 3543, 93, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
198481, 1412, 1563, 3560, 93, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
198519, 1415, 1613, 3554, 93, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
198556, 1429, 1593, 3555, 93, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
198594, 1414, 1588, 3565, 93, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
198631, 1447, 1609, 3544, 93, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
198669, 1455, 1593, 3576, 93, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
198706, 1429, 1593, 3541, 93, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
198744, 1424, 1569, 3546, 93, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
198781, 1446, 1544, 3563, 93, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
198819, 1453, 1568, 3573, 93, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
198855, 1441, 1622, 3542, 93, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
198891, 1462, 1599, 3549, 93, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
198928, 1468, 1567, 3546, 93, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
198964, 1451, 1587, 3563, 93, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
199001, 1460, 1568, 3561, 93, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
199037, 1450, 1618, 3538, 93, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
199074, 1447, 1621, 3546, 93, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
199110, 1424, 1621, 3521, 93, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
199147, 1422, 1623, 3562, 93, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
199183, 1446, 1608, 3540, 93, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
199220, 1449, 1593, 3550, 93, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
199259, 1437, 1586, 3542, 93, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
199298, 1432, 1694, 3524, 93, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
199337, 1434, 1612, 3545, 93, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
199376, 1443, 1646, 3537, 93, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
199415, 1457, 1641, 3528, 93, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
199454, 1438, 1623, 3535, 93, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
199493, 1445, 1618, 3526, 93, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
199532, 1415, 1670, 3532, 93, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
199571, 1426, 1650, 3520, 93, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
199610, 1429, 1627, 3533, 93, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
199646, 1439, 1594, 3551, 93, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
199683, 1445, 1621, 3550, 93, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
199720, 1438, 1663, 3535, 93, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
199757, 1437, 1657, 3533, 93, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
199794, 1417, 1645, 3536, 93, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
199831, 1447, 1658, 3537, 93, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
199868, 1446, 1647, 3534, 93, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
199905, 1439, 1639, 3521, 93, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
199942, 1429, 1626, 3532, 93, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
199979, 1430, 1658, 3510, 93, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
200016, 1423, 1614, 3538, 93, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
200059, 1418, 1659, 3519, 93, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
200103, 1424, 1646, 3524, 93, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
200147, 1438, 1616, 3543, 93, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
200190, 1413, 1653, 3524, 93, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
200234, 1425, 1651, 3546, 93, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
200278, 1422, 1650, 3523, 93, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
200321, 1437, 1628, 3548, 93, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
200365, 1440, 1606, 3536, 93, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
200409, 1415, 1649, 3531, 93, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
200453, 1436, 1640, 3541, 93, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
200494, 1440, 1640, 3525, 92, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
200536, 1440, 1629, 3524, 92, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
200577, 1420, 1599, 3563, 92, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
200619, 1430, 1672, 3517, 92, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
200661, 1403, 1659, 3529, 92, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
200702, 1419, 1625, 3529, 92, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
200744, 1451, 1655, 3517, 92, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
200785, 1409, 1626, 3531, 92, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
200827, 1377, 1653, 3520, 92, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
200869, 1446, 1630, 3528, 92, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
200900, 1391, 1656, 3526, 92, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
200932, 1420, 1656, 3540, 92, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
200963, 1429, 1671, 3535, 92, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
200995, 1421, 1648, 3508, 92, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
201027, 1419, 1653, 3534, 92, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
201058, 1383, 1658, 3529, 92, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
201090, 1412, 1669, 3532, 92, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
201122, 1414, 1651, 3523, 92, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
201153, 1436, 1637, 3537, 92, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
201185, 1411, 1650, 3525, 92, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
201217, 1425, 1660, 3540, 92, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
201263, 1405, 1688, 3531, 92, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
201310, 1364, 1673, 3537, 92, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
201357, 1412, 1650, 3533, 92, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
201404, 1429, 1661, 3521, 92, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
201451, 1414, 1646, 3530, 92, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
201498, 1434, 1656, 3523, 92, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
201545, 1433, 1665, 3522, 92, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
201592, 1424, 1615, 3541, 92, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
201639, 1439, 1638, 3527, 92, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
201686, 1447, 1656, 3523, 92, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
201718, 1442, 1620, 3523, 92, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
201750, 1430, 1658, 3517, 92, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
201783, 1454, 1660, 3529, 92, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
201815, 1445, 1628, 3538, 92, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
201848, 1383, 1653, 3553, 92, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
201880, 1394, 1659, 3529, 92, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
201913, 1426, 1687, 3505, 92, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
201945, 1452, 1658, 3532, 92, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
201978, 1435, 1675, 3513, 92, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
202010, 1415, 1639, 3530, 92, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
202043, 1409, 1668, 3538, 92, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
202089, 1438, 1667, 3517, 92, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
202136, 1418, 1661, 3525, 92, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
202182, 1417, 1667, 3533, 92, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
202229, 1395, 1663, 3527, 92, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
202276, 1405, 1691, 3524, 92, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
202322, 1425, 1658, 3520, 92, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
202369, 1424, 1645, 3522, 92, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
202415, 1410, 1675, 3512, 92, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
202462, 1386, 1688, 3524, 92, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
202509, 1403, 1691, 3519, 92, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
202542, 1433, 1679, 3524, 92, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
202575, 1430, 1655, 3536, 92, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
202608, 1415, 1680, 3525, 92, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
202641, 1403, 1683, 3521, 92, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
202674, 1412, 1680, 3520, 92, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
202707, 1418, 1648, 3519, 92, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
202740, 1432, 1662, 3527, 92, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
202773, 1412, 1688, 3518, 92, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
202806, 1408, 1688, 3510, 92, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
202840, 1408, 1675, 3523, 92, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
202876, 1409, 1708, 3507, 92, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
202913, 1433, 1645, 3552, 92, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
202949, 1426, 1683, 3492, 92, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
202986, 1414, 1670, 3511, 92, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
203023, 1436, 1644, 3545, 92, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
203059, 1410, 1714, 3512, 92, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
203096, 1413, 1694, 3519, 92, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
203133, 1423, 1704, 3513, 92, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
203169, 1438, 1699, 3487, 92, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
203206, 1403, 1691, 3525, 92, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
203243, 1388, 1681, 3537, 92, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
203280, 1394, 1742, 3511, 92, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
203318, 1399, 1709, 3508, 92, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
203356, 1393, 1692, 3515, 92, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
203394, 1405, 1677, 3526, 92, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
203432, 1409, 1697, 3530, 92, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
203470, 1409, 1695, 3499, 92, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
203508, 1412, 1701, 3525, 92, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
203546, 1411, 1700, 3507, 92, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
203584, 1402, 1691, 3512, 92, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
203622, 1406, 1715, 3509, 92, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
203658, 1406, 1686, 3525, 92, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
203694, 1406, 1703, 3506, 92, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
203730, 1428, 1690, 3516, 92, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
203767, 1417, 1699, 3514, 92, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
203803, 1410, 1694, 3514, 92, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
203839, 1401, 1704, 3516, 92, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
203875, 1396, 1701, 3526, 92, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
203912, 1403, 1669, 3522, 92, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
203948, 1387, 1702, 3515, 92, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
203984, 1409, 1694, 3522, 92, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
204021, 1412, 1715, 3505, 92, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
204061, 1426, 1705, 3527, 92, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
204101, 1409, 1700, 3510, 92, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
204141, 1422, 1690, 3501, 92, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
204181, 1404, 1709, 3514, 92, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
204222, 1387, 1695, 3511, 92, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
204262, 1395, 1691, 3523, 92, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
204302, 1394, 1724, 3533, 92, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
204342, 1386, 1734, 3504, 92, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
204382, 1394, 1696, 3533, 92, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
204423, 1405, 1737, 3521, 92, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
204464, 1394, 1720, 3494, 92, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
204506, 1365, 1692, 3520, 92, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
204547, 1376, 1723, 3496, 92, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
204589, 1395, 1709, 3525, 92, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
204631, 1386, 1711, 3523, 92, 10125f5d-3a76-49c4-9134-280600264122, , duduk, duduk_tasyahud_awal, , 
