111972, 2027, 2444, 2656, 74, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
135554, 1840, 2645, 2599, 76, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
135593, 1862, 2697, 2543, 76, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
135633, 1870, 2692, 2562, 76, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
135672, 1852, 2654, 2520, 76, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
135712, 1818, 2677, 2568, 76, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
135748, 1801, 2710, 2618, 76, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
135784, 1920, 2616, 2681, 76, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
135820, 2019, 2606, 2500, 76, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
135856, 2021, 2642, 2473, 76, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
135892, 1924, 2637, 2551, 76, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
135928, 1848, 2668, 2563, 76, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
135964, 1848, 2663, 2547, 76, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
136000, 1866, 2692, 2515, 76, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
136036, 1937, 2623, 2540, 76, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
136073, 1956, 2631, 2566, 76, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
136112, 1872, 2634, 2555, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
136152, 1888, 2640, 2553, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
136192, 1884, 2678, 2532, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
136231, 1901, 2664, 2571, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
136271, 1852, 2671, 2520, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
136311, 1873, 2621, 2578, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
136351, 1868, 2695, 2495, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
136390, 1899, 2687, 2629, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
136430, 1851, 2636, 2499, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
136470, 1934, 2691, 2553, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
136510, 1856, 2679, 2712, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
136546, 1840, 2677, 2479, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
136583, 1900, 2659, 2608, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
136620, 1889, 2654, 2602, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
136657, 1913, 2598, 2572, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
136694, 1974, 2557, 2551, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
136731, 1930, 2569, 2598, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
136768, 1911, 2644, 2584, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
136805, 1915, 2613, 2579, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
136842, 1973, 2596, 2612, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
136879, 1959, 2588, 2591, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
136918, 1895, 2633, 2589, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
136958, 1906, 2648, 2603, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
136998, 1898, 2644, 2587, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
137038, 1887, 2632, 2560, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
137078, 1911, 2623, 2549, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
137118, 1922, 2637, 2560, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
137158, 1894, 2647, 2522, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
137198, 1888, 2682, 2547, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
137238, 1858, 2658, 2553, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
137278, 1833, 2712, 2550, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
137318, 1813, 2713, 2554, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
137361, 1857, 2697, 2537, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
137405, 1856, 2727, 2536, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
137449, 1833, 2717, 2587, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
137492, 1862, 2678, 2524, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
137536, 1874, 2691, 2513, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
137580, 1859, 2702, 2497, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
137623, 1875, 2700, 2521, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
137667, 1898, 2669, 2534, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
137711, 1839, 2675, 2541, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
137755, 1848, 2697, 2523, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
137788, 1893, 2687, 2556, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
137821, 1876, 2690, 2563, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
137854, 1832, 2670, 2492, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
137888, 1863, 2704, 2490, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
137921, 1914, 2697, 2470, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
137954, 1938, 2650, 2541, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
137988, 1874, 2690, 2558, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
138021, 1867, 2679, 2525, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
138054, 1860, 2717, 2493, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
138088, 1859, 2730, 2515, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
138125, 1821, 2712, 2490, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
138162, 1885, 2682, 2511, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
138200, 1913, 2653, 2493, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
138237, 1882, 2656, 2485, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
138275, 1802, 2707, 2495, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
138312, 1735, 2817, 2630, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
138350, 1642, 2924, 2638, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
138387, 1675, 2775, 2516, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
138425, 1789, 2812, 2580, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
138462, 1783, 2778, 2521, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
138500, 1845, 2760, 2464, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
138540, 1730, 2709, 2510, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
138581, 1880, 2844, 2447, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
138622, 1848, 2649, 2465, 75, 5c9f4127-dd46-4da8-88d8-14c78ad28766, , duduk, duduk_tasyahud_akhir, , 
