146563, 1329, 2101, 3418, 99, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
168590, 982, 2452, 3231, 56, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
168633, 979, 2396, 3208, 56, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
168676, 1003, 2431, 3205, 56, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
168720, 967, 2416, 3214, 56, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
168763, 990, 2422, 3212, 56, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
168807, 985, 2436, 3229, 56, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
168850, 950, 2414, 3202, 56, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
168893, 962, 2411, 3212, 56, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
168937, 963, 2411, 3233, 56, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
168980, 955, 2442, 3213, 56, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
169024, 977, 2417, 3197, 56, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
169055, 1008, 2382, 3233, 56, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
169086, 987, 2413, 3211, 56, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
169117, 967, 2443, 3211, 56, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
169148, 964, 2445, 3216, 56, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
169179, 1001, 2433, 3229, 56, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
169210, 983, 2394, 3204, 56, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
169241, 977, 2432, 3217, 56, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
169272, 980, 2407, 3212, 56, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
169303, 991, 2431, 3221, 56, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
169334, 950, 2399, 3211, 56, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
169365, 1000, 2442, 3223, 56, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
169407, 985, 2419, 3198, 56, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
169450, 954, 2415, 3205, 56, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
169493, 947, 2429, 3219, 56, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
169535, 975, 2416, 3208, 56, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
169578, 991, 2387, 3228, 56, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
169621, 972, 2408, 3213, 56, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
169663, 974, 2441, 3211, 56, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
169706, 977, 2414, 3214, 56, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
169749, 994, 2404, 3223, 56, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
169792, 994, 2434, 3207, 56, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
169832, 974, 2399, 3223, 56, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
169872, 968, 2466, 3224, 56, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
169912, 969, 2422, 3221, 56, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
169952, 1008, 2419, 3209, 56, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
169992, 990, 2417, 3190, 56, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
170032, 956, 2431, 3212, 56, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
170072, 957, 2444, 3215, 56, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
170112, 987, 2438, 3226, 56, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
170152, 980, 2407, 3202, 56, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
170193, 989, 2432, 3206, 56, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
170228, 962, 2437, 3209, 56, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
170264, 969, 2414, 3213, 56, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
170299, 968, 2435, 3210, 56, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
170335, 959, 2451, 3213, 56, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
170371, 970, 2436, 3215, 56, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
170406, 975, 2407, 3212, 56, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
170442, 938, 2442, 3221, 56, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
170478, 976, 2422, 3215, 56, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
170513, 977, 2426, 3210, 56, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
170549, 995, 2434, 3206, 56, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
170585, 974, 2418, 3202, 56, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
170623, 974, 2457, 3200, 56, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
170662, 962, 2438, 3219, 56, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
170701, 989, 2396, 3203, 56, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
170739, 1000, 2419, 3214, 56, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
170778, 978, 2421, 3196, 56, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
170817, 968, 2412, 3208, 56, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
170855, 984, 2430, 3200, 56, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
170894, 1007, 2391, 3210, 56, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
170933, 1004, 2411, 3223, 56, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
170972, 983, 2429, 3203, 56, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
171009, 988, 2429, 3215, 56, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
171046, 989, 2417, 3206, 56, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
171083, 984, 2443, 3180, 56, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
171120, 998, 2418, 3189, 56, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
171157, 1003, 2397, 3206, 56, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
171194, 993, 2432, 3208, 56, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
171231, 991, 2425, 3209, 56, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
171268, 987, 2406, 3193, 56, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
171305, 980, 2422, 3212, 56, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
171342, 973, 2432, 3193, 56, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
171379, 1001, 2435, 3198, 56, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
171420, 1006, 2431, 3196, 56, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
171462, 1017, 2422, 3183, 56, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
171504, 1006, 2426, 3199, 56, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
171546, 984, 2432, 3202, 56, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
171588, 985, 2448, 3192, 56, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
171630, 971, 2417, 3180, 56, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
171672, 985, 2415, 3191, 56, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
171714, 981, 2445, 3187, 56, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
171756, 992, 2423, 3193, 56, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
171798, 965, 2419, 3237, 56, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
171837, 980, 2438, 3181, 56, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
171877, 962, 2446, 3192, 56, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
171916, 975, 2436, 3213, 56, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
171956, 995, 2417, 3191, 56, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
171995, 986, 2435, 3192, 56, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
172035, 967, 2473, 3168, 56, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
172074, 976, 2423, 3198, 56, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
172114, 1004, 2428, 3192, 56, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
172153, 964, 2439, 3212, 56, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
172193, 984, 2436, 3184, 56, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
172233, 986, 2440, 3200, 57, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
172274, 988, 2443, 3204, 57, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
172315, 961, 2429, 3198, 57, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
172355, 975, 2427, 3199, 57, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
172396, 955, 2426, 3195, 57, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
172437, 973, 2469, 3201, 57, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
172478, 986, 2422, 3186, 57, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
172518, 969, 2445, 3199, 57, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
172559, 986, 2453, 3200, 57, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
172600, 973, 2438, 3189, 57, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
172641, 967, 2433, 3216, 57, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
172676, 953, 2450, 3184, 57, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
172711, 965, 2455, 3180, 57, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
172746, 981, 2445, 3201, 57, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
172781, 985, 2413, 3187, 57, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
172817, 958, 2420, 3197, 57, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
172852, 971, 2455, 3195, 57, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
172887, 972, 2436, 3188, 57, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
172922, 983, 2400, 3206, 57, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
172957, 981, 2415, 3209, 57, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
172993, 994, 2457, 3206, 57, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
173032, 997, 2435, 3194, 57, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
173072, 1005, 2410, 3215, 57, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
173112, 1003, 2440, 3162, 57, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
173152, 1010, 2423, 3200, 57, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
173192, 989, 2449, 3203, 57, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
173231, 1003, 2441, 3175, 57, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
173271, 1024, 2419, 3221, 57, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
173311, 1011, 2434, 3197, 57, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
173351, 986, 2442, 3170, 57, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
173391, 1002, 2455, 3198, 57, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
173430, 1044, 2410, 3173, 57, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
173469, 1025, 2408, 3173, 57, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
173509, 990, 2432, 3204, 57, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
173548, 981, 2463, 3179, 57, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
173588, 980, 2460, 3195, 57, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
173627, 999, 2430, 3192, 57, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
173667, 1014, 2438, 3189, 57, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
173706, 987, 2452, 3200, 57, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
173746, 999, 2438, 3189, 57, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
173785, 999, 2439, 3177, 57, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
173825, 964, 2431, 3188, 57, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
173860, 981, 2467, 3211, 57, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
173896, 982, 2466, 3180, 57, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
173932, 992, 2476, 3173, 57, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
173968, 975, 2433, 3181, 57, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
174004, 972, 2462, 3192, 57, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
174039, 955, 2456, 3213, 57, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
174075, 959, 2470, 3173, 57, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
174111, 969, 2426, 3185, 57, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
174147, 983, 2469, 3187, 57, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
174183, 983, 2505, 3202, 57, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
174221, 954, 2471, 3175, 57, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
174259, 983, 2467, 3177, 57, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
174298, 970, 2486, 3181, 57, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
174336, 881, 2417, 3160, 57, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
174374, 921, 2472, 3150, 57, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
174413, 919, 2497, 3179, 57, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
174451, 922, 2527, 3164, 57, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
174489, 920, 2560, 3118, 57, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
174528, 948, 2548, 3148, 57, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
174566, 887, 2572, 3257, 57, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
174605, 974, 2645, 3194, 57, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
174642, 909, 2468, 3118, 57, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
174679, 942, 2381, 3145, 57, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
174717, 1045, 2424, 3211, 57, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
174754, 1006, 2457, 3147, 57, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
174792, 959, 2436, 3151, 57, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
174829, 952, 2395, 3156, 57, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
174866, 983, 2429, 3194, 57, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
174904, 1002, 2537, 3204, 57, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
174941, 958, 2429, 3158, 57, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
174979, 1006, 2441, 3206, 57, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
175019, 1029, 2437, 3209, 57, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
175059, 1012, 2472, 3168, 57, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
175100, 986, 2433, 3214, 57, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
175140, 991, 2466, 3208, 57, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
175181, 984, 2432, 3167, 57, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
175221, 1012, 2461, 3214, 57, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
175261, 987, 2465, 3164, 57, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
175302, 972, 2440, 3173, 57, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
175342, 978, 2443, 3189, 57, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
175383, 1012, 2502, 3186, 57, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
175422, 992, 2432, 3195, 57, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
175461, 983, 2427, 3189, 57, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
175500, 967, 2449, 3194, 57, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
175539, 964, 2453, 3172, 57, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
175578, 1010, 2428, 3195, 57, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
175617, 996, 2457, 3212, 57, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
175656, 988, 2445, 3158, 57, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
175695, 994, 2416, 3189, 57, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
175734, 997, 2516, 3166, 57, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
175773, 995, 2490, 3188, 57, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
175813, 1012, 2430, 3200, 57, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
175851, 986, 2442, 3172, 57, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
175889, 980, 2478, 3185, 57, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
175927, 987, 2480, 3194, 57, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
175965, 962, 2495, 3192, 57, 3fc124e5-6e35-48e7-aa4a-8b9f0aa4a76c, , duduk, duduk_tasyahud_akhir, , 
