271001, 2429, 2104, 2520, 96, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
295348, 2140, 2307, 2713, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
295383, 2141, 2304, 2698, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
295418, 2139, 2303, 2716, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
295453, 2142, 2292, 2701, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
295488, 2146, 2301, 2719, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
295523, 2148, 2308, 2687, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
295558, 2179, 2265, 2712, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
295593, 2133, 2319, 2696, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
295632, 2117, 2347, 2703, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
295671, 2193, 2269, 2674, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
295710, 2169, 2279, 2696, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
295749, 2142, 2327, 2691, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
295788, 2104, 2311, 2716, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
295827, 2146, 2288, 2701, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
295866, 2139, 2298, 2715, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
295905, 2130, 2303, 2702, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
295944, 2159, 2273, 2692, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
295983, 2136, 2304, 2691, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
296021, 2135, 2296, 2697, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
296060, 2135, 2304, 2716, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
296099, 2149, 2304, 2709, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
296138, 2166, 2302, 2703, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
296177, 2138, 2289, 2692, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
296215, 2137, 2303, 2716, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
296254, 2130, 2324, 2699, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
296293, 2186, 2280, 2700, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
296332, 2149, 2333, 2702, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
296371, 2101, 2326, 2720, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
296410, 2183, 2276, 2683, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
296448, 2178, 2259, 2704, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
296486, 2069, 2299, 2682, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
296524, 2175, 2377, 2713, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
296563, 2144, 2278, 2672, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
296601, 2116, 2316, 2700, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
296639, 2130, 2315, 2685, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
296678, 2147, 2292, 2680, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
296716, 2148, 2300, 2703, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
296754, 2141, 2300, 2687, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
296793, 2158, 2297, 2688, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
296832, 2173, 2295, 2692, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
296871, 2158, 2280, 2704, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
296910, 2164, 2310, 2684, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
296949, 2149, 2296, 2698, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
296988, 2160, 2305, 2704, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
297027, 2167, 2281, 2720, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
297066, 2140, 2336, 2681, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
297105, 2144, 2321, 2681, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
297144, 2214, 2260, 2677, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
297184, 2158, 2298, 2689, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
297221, 2136, 2316, 2689, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
297258, 2162, 2299, 2677, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
297295, 2171, 2288, 2694, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
297332, 2122, 2331, 2699, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
297369, 2167, 2298, 2686, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
297406, 2164, 2304, 2687, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
297443, 2153, 2308, 2678, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
297480, 2145, 2305, 2698, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
297517, 2160, 2314, 2690, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
297554, 2148, 2298, 2682, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
297591, 2145, 2322, 2694, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
297631, 2128, 2340, 2702, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
297671, 2179, 2295, 2711, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
297712, 2138, 2323, 2681, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
297752, 2122, 2339, 2698, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
297793, 2173, 2282, 2691, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
297833, 2191, 2275, 2706, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
297873, 2145, 2306, 2693, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
297914, 2136, 2318, 2699, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
297954, 2141, 2295, 2681, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
297995, 2151, 2337, 2684, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
298033, 2126, 2301, 2699, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
298071, 2158, 2317, 2690, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
298109, 2151, 2305, 2697, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
298147, 2158, 2302, 2681, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
298185, 2144, 2283, 2705, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
298223, 2140, 2305, 2697, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
298261, 2159, 2318, 2703, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
298299, 2146, 2281, 2706, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
298337, 2134, 2304, 2699, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
298375, 2154, 2279, 2687, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
298413, 2136, 2340, 2675, 92, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
298451, 2115, 2328, 2695, 91, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
298489, 2189, 2297, 2694, 91, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
298527, 2163, 2282, 2719, 91, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
298565, 2109, 2332, 2695, 91, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
298603, 2136, 2320, 2703, 91, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
298641, 2150, 2289, 2689, 91, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
298679, 2137, 2311, 2715, 91, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
298717, 2134, 2320, 2708, 91, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
298755, 2150, 2304, 2703, 91, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
298794, 2148, 2302, 2694, 91, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
298834, 2131, 2316, 2688, 91, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
298874, 2135, 2304, 2708, 91, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
298914, 2143, 2312, 2703, 91, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
298954, 2152, 2322, 2711, 91, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
298994, 2136, 2290, 2703, 91, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
299034, 2135, 2303, 2702, 91, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
299074, 2172, 2233, 2733, 91, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
299114, 2123, 2351, 2699, 91, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
299154, 2131, 2340, 2698, 91, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
299195, 2201, 2279, 2684, 91, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
299236, 2135, 2302, 2715, 91, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
299278, 2097, 2322, 2711, 91, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
299320, 2123, 2329, 2701, 91, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
299362, 2144, 2315, 2709, 91, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
299404, 2105, 2307, 2717, 91, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
299446, 2127, 2315, 2711, 91, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
299488, 2180, 2295, 2709, 91, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
299530, 2134, 2281, 2702, 91, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
299572, 2141, 2328, 2707, 91, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
299614, 2128, 2318, 2670, 91, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
299656, 2136, 2312, 2693, 91, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
299689, 2146, 2325, 2698, 91, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
299723, 2141, 2307, 2713, 91, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
299756, 2132, 2307, 2702, 91, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
299790, 2156, 2295, 2694, 91, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
299823, 2139, 2302, 2709, 91, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
299857, 2101, 2327, 2690, 91, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
299890, 2128, 2324, 2691, 91, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
299924, 2198, 2290, 2695, 91, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
299957, 2115, 2321, 2690, 91, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
299991, 2117, 2333, 2702, 91, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
300029, 2135, 2312, 2692, 90, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
300067, 2131, 2312, 2717, 90, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
300106, 2135, 2336, 2694, 90, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
300144, 2162, 2318, 2682, 90, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
300182, 2140, 2301, 2689, 90, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
300221, 2122, 2330, 2699, 90, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
300259, 2131, 2320, 2688, 90, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
300297, 2147, 2311, 2693, 90, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
300336, 2139, 2296, 2676, 90, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
300374, 2140, 2320, 2680, 90, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
300413, 2139, 2333, 2673, 90, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
300450, 2152, 2266, 2679, 90, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
300487, 2126, 2324, 2718, 90, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
300524, 2114, 2355, 2676, 90, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
300561, 2167, 2299, 2680, 90, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
300598, 2196, 2282, 2671, 90, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
300635, 2126, 2336, 2682, 90, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
300672, 2145, 2335, 2684, 90, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
300709, 2132, 2333, 2697, 90, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
300746, 2130, 2312, 2691, 90, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
300784, 2144, 2371, 2714, 90, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
300824, 2145, 2302, 2711, 90, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
300865, 2151, 2309, 2683, 90, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
300906, 2140, 2327, 2679, 90, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
300947, 2118, 2321, 2680, 90, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
300988, 2124, 2327, 2687, 90, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
301028, 2165, 2319, 2683, 90, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
301069, 2141, 2334, 2687, 90, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
301110, 2135, 2319, 2684, 90, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
301151, 2146, 2332, 2725, 90, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
301192, 2081, 2347, 2666, 90, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
301230, 2083, 2343, 2703, 90, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
301268, 2163, 2327, 2681, 90, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
301306, 2116, 2337, 2692, 90, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
301344, 2112, 2366, 2685, 90, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
301382, 2105, 2340, 2687, 90, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
301420, 2107, 2317, 2696, 90, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
301458, 2103, 2360, 2699, 90, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
301496, 2124, 2331, 2685, 90, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
301534, 2128, 2326, 2677, 90, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
301572, 2127, 2354, 2696, 90, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
301610, 2110, 2358, 2690, 90, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
301647, 2123, 2356, 2679, 90, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
301685, 2127, 2323, 2678, 90, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
301722, 2108, 2317, 2703, 90, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
301760, 2090, 2374, 2680, 90, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
301797, 2134, 2325, 2693, 90, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
301835, 2117, 2321, 2691, 90, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
301872, 2081, 2370, 2712, 90, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
301910, 2129, 2333, 2673, 90, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
301947, 2170, 2311, 2686, 90, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
301985, 2113, 2326, 2699, 90, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
302031, 2112, 2357, 2690, 90, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
302077, 2137, 2325, 2687, 90, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
302123, 2113, 2330, 2700, 90, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
302170, 2096, 2347, 2686, 90, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
302216, 2137, 2337, 2693, 90, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
302262, 2136, 2313, 2679, 90, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
302309, 2118, 2340, 2693, 90, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
302355, 2121, 2319, 2692, 90, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
302401, 2114, 2327, 2700, 90, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
302448, 2110, 2344, 2675, 90, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
302478, 2117, 2322, 2716, 90, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
302508, 2101, 2351, 2691, 90, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
302538, 2126, 2318, 2675, 90, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
302568, 2130, 2333, 2695, 90, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
302598, 2085, 2373, 2690, 90, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
302628, 2091, 2350, 2675, 90, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
302658, 2141, 2288, 2684, 90, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
302688, 2113, 2337, 2682, 90, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
302718, 2083, 2356, 2692, 90, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
302748, 2137, 2343, 2685, 90, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
302778, 2126, 2329, 2708, 90, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
302823, 2098, 2360, 2690, 91, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
302868, 2124, 2326, 2682, 91, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
302913, 2150, 2321, 2682, 91, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
302958, 2138, 2334, 2689, 91, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
303003, 2127, 2341, 2672, 91, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
303048, 2116, 2345, 2710, 91, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
303093, 2145, 2323, 2697, 91, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
303138, 2121, 2329, 2681, 91, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
303183, 2123, 2334, 2701, 91, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
303229, 2127, 2337, 2692, 91, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
303262, 2157, 2302, 2687, 91, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
303295, 2104, 2359, 2674, 91, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
303328, 2091, 2340, 2695, 91, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
303361, 2188, 2300, 2681, 91, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
303394, 2136, 2347, 2695, 91, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
303428, 2100, 2364, 2698, 91, bad97c08-8385-4cb7-976c-53d1943ec04c, , duduk, duduk_tasyahud_akhir, , 
