103979, 1351, 1692, 3087, 79, d74fb9b1-6549-4706-830d-b2a07cd60b1e, , duduk, duduk_tasyahud_akhir, , 
127538, 1380, 2523, 3000, 69, d74fb9b1-6549-4706-830d-b2a07cd60b1e, , duduk, duduk_tasyahud_akhir, , 
127575, 1374, 2501, 3007, 69, d74fb9b1-6549-4706-830d-b2a07cd60b1e, , duduk, duduk_tasyahud_akhir, , 
127612, 1375, 2456, 2997, 69, d74fb9b1-6549-4706-830d-b2a07cd60b1e, , duduk, duduk_tasyahud_akhir, , 
127649, 1377, 2485, 3030, 69, d74fb9b1-6549-4706-830d-b2a07cd60b1e, , duduk, duduk_tasyahud_akhir, , 
127686, 1371, 2471, 3003, 69, d74fb9b1-6549-4706-830d-b2a07cd60b1e, , duduk, duduk_tasyahud_akhir, , 
127723, 1383, 2485, 3058, 69, d74fb9b1-6549-4706-830d-b2a07cd60b1e, , duduk, duduk_tasyahud_akhir, , 
127760, 1391, 2493, 2986, 69, d74fb9b1-6549-4706-830d-b2a07cd60b1e, , duduk, duduk_tasyahud_akhir, , 
127797, 1412, 2511, 3035, 69, d74fb9b1-6549-4706-830d-b2a07cd60b1e, , duduk, duduk_tasyahud_akhir, , 
127834, 1349, 2479, 3033, 69, d74fb9b1-6549-4706-830d-b2a07cd60b1e, , duduk, duduk_tasyahud_akhir, , 
127871, 1410, 2435, 2990, 69, d74fb9b1-6549-4706-830d-b2a07cd60b1e, , duduk, duduk_tasyahud_akhir, , 
127909, 1373, 2522, 3086, 69, d74fb9b1-6549-4706-830d-b2a07cd60b1e, , duduk, duduk_tasyahud_akhir, , 
127947, 1390, 2452, 3013, 69, d74fb9b1-6549-4706-830d-b2a07cd60b1e, , duduk, duduk_tasyahud_akhir, , 
127986, 1439, 2437, 2996, 69, d74fb9b1-6549-4706-830d-b2a07cd60b1e, , duduk, duduk_tasyahud_akhir, , 
128024, 1432, 2421, 3047, 69, d74fb9b1-6549-4706-830d-b2a07cd60b1e, , duduk, duduk_tasyahud_akhir, , 
128063, 1489, 2416, 3043, 69, d74fb9b1-6549-4706-830d-b2a07cd60b1e, , duduk, duduk_tasyahud_akhir, , 
128101, 1404, 2395, 3052, 69, d74fb9b1-6549-4706-830d-b2a07cd60b1e, , duduk, duduk_tasyahud_akhir, , 
128139, 1397, 2442, 3013, 69, d74fb9b1-6549-4706-830d-b2a07cd60b1e, , duduk, duduk_tasyahud_akhir, , 
128178, 1423, 2403, 2994, 69, d74fb9b1-6549-4706-830d-b2a07cd60b1e, , duduk, duduk_tasyahud_akhir, , 
128216, 1489, 2446, 3038, 69, d74fb9b1-6549-4706-830d-b2a07cd60b1e, , duduk, duduk_tasyahud_akhir, , 
128255, 1436, 2434, 3038, 69, d74fb9b1-6549-4706-830d-b2a07cd60b1e, , duduk, duduk_tasyahud_akhir, , 
128294, 1415, 2405, 3015, 69, d74fb9b1-6549-4706-830d-b2a07cd60b1e, , duduk, duduk_tasyahud_akhir, , 
128333, 1405, 2413, 3057, 69, d74fb9b1-6549-4706-830d-b2a07cd60b1e, , duduk, duduk_tasyahud_akhir, , 
128373, 1396, 2424, 3039, 69, d74fb9b1-6549-4706-830d-b2a07cd60b1e, , duduk, duduk_tasyahud_akhir, , 
128412, 1388, 2472, 3023, 69, d74fb9b1-6549-4706-830d-b2a07cd60b1e, , duduk, duduk_tasyahud_akhir, , 
128452, 1395, 2485, 2985, 69, d74fb9b1-6549-4706-830d-b2a07cd60b1e, , duduk, duduk_tasyahud_akhir, , 
128491, 1425, 2455, 3012, 69, d74fb9b1-6549-4706-830d-b2a07cd60b1e, , duduk, duduk_tasyahud_akhir, , 
128530, 1397, 2488, 3023, 69, d74fb9b1-6549-4706-830d-b2a07cd60b1e, , duduk, duduk_tasyahud_akhir, , 
128570, 1379, 2472, 2997, 69, d74fb9b1-6549-4706-830d-b2a07cd60b1e, , duduk, duduk_tasyahud_akhir, , 
128609, 1359, 2484, 3004, 69, d74fb9b1-6549-4706-830d-b2a07cd60b1e, , duduk, duduk_tasyahud_akhir, , 
128649, 1356, 2512, 3009, 69, d74fb9b1-6549-4706-830d-b2a07cd60b1e, , duduk, duduk_tasyahud_akhir, , 
128685, 1356, 2522, 2995, 69, d74fb9b1-6549-4706-830d-b2a07cd60b1e, , duduk, duduk_tasyahud_akhir, , 
128721, 1372, 2527, 3018, 69, d74fb9b1-6549-4706-830d-b2a07cd60b1e, , duduk, duduk_tasyahud_akhir, , 
128758, 1343, 2521, 3007, 69, d74fb9b1-6549-4706-830d-b2a07cd60b1e, , duduk, duduk_tasyahud_akhir, , 
128794, 1339, 2530, 2978, 69, d74fb9b1-6549-4706-830d-b2a07cd60b1e, , duduk, duduk_tasyahud_akhir, , 
128830, 1350, 2516, 2973, 69, d74fb9b1-6549-4706-830d-b2a07cd60b1e, , duduk, duduk_tasyahud_akhir, , 
128867, 1376, 2514, 2965, 69, d74fb9b1-6549-4706-830d-b2a07cd60b1e, , duduk, duduk_tasyahud_akhir, , 
128903, 1417, 2550, 3026, 69, d74fb9b1-6549-4706-830d-b2a07cd60b1e, , duduk, duduk_tasyahud_akhir, , 
128939, 1373, 2513, 3001, 69, d74fb9b1-6549-4706-830d-b2a07cd60b1e, , duduk, duduk_tasyahud_akhir, , 
128976, 1317, 2504, 2937, 69, d74fb9b1-6549-4706-830d-b2a07cd60b1e, , duduk, duduk_tasyahud_akhir, , 
129012, 1304, 2607, 2969, 69, d74fb9b1-6549-4706-830d-b2a07cd60b1e, , duduk, duduk_tasyahud_akhir, , 
129049, 1369, 2567, 2941, 69, d74fb9b1-6549-4706-830d-b2a07cd60b1e, , duduk, duduk_tasyahud_akhir, , 
129090, 1378, 2571, 2942, 69, d74fb9b1-6549-4706-830d-b2a07cd60b1e, , duduk, duduk_tasyahud_akhir, , 
129132, 1332, 2584, 2956, 69, d74fb9b1-6549-4706-830d-b2a07cd60b1e, , duduk, duduk_tasyahud_akhir, , 
129173, 1325, 2572, 2950, 69, d74fb9b1-6549-4706-830d-b2a07cd60b1e, , duduk, duduk_tasyahud_akhir, , 
129215, 1353, 2587, 2948, 69, d74fb9b1-6549-4706-830d-b2a07cd60b1e, , duduk, duduk_tasyahud_akhir, , 
129256, 1346, 2579, 2948, 69, d74fb9b1-6549-4706-830d-b2a07cd60b1e, , duduk, duduk_tasyahud_akhir, , 
129298, 1310, 2600, 2910, 69, d74fb9b1-6549-4706-830d-b2a07cd60b1e, , duduk, duduk_tasyahud_akhir, , 
129339, 1327, 2577, 2961, 69, d74fb9b1-6549-4706-830d-b2a07cd60b1e, , duduk, duduk_tasyahud_akhir, , 
129381, 1309, 2611, 2941, 69, d74fb9b1-6549-4706-830d-b2a07cd60b1e, , duduk, duduk_tasyahud_akhir, , 
129422, 1315, 2585, 2967, 69, d74fb9b1-6549-4706-830d-b2a07cd60b1e, , duduk, duduk_tasyahud_akhir, , 
129464, 1308, 2617, 2943, 69, d74fb9b1-6549-4706-830d-b2a07cd60b1e, , duduk, duduk_tasyahud_akhir, , 
129501, 1305, 2654, 2928, 69, d74fb9b1-6549-4706-830d-b2a07cd60b1e, , duduk, duduk_tasyahud_akhir, , 
129539, 1254, 2624, 2927, 69, d74fb9b1-6549-4706-830d-b2a07cd60b1e, , duduk, duduk_tasyahud_akhir, , 
129577, 1234, 2659, 2956, 69, d74fb9b1-6549-4706-830d-b2a07cd60b1e, , duduk, duduk_tasyahud_akhir, , 
129615, 1201, 2625, 2949, 69, d74fb9b1-6549-4706-830d-b2a07cd60b1e, , duduk, duduk_tasyahud_akhir, , 
129653, 1229, 2656, 2970, 69, d74fb9b1-6549-4706-830d-b2a07cd60b1e, , duduk, duduk_tasyahud_akhir, , 
129690, 1190, 2694, 2972, 69, d74fb9b1-6549-4706-830d-b2a07cd60b1e, , duduk, duduk_tasyahud_akhir, , 
