144253, 2244, 2051, 2669, 85, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
167833, 1727, 2500, 2838, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
167871, 1755, 2477, 2821, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
167909, 1736, 2497, 2802, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
167948, 1725, 2511, 2819, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
167986, 1723, 2510, 2810, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
168025, 1745, 2500, 2820, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
168063, 1726, 2504, 2799, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
168101, 1724, 2506, 2807, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
168140, 1713, 2536, 2794, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
168178, 1711, 2499, 2802, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
168217, 1731, 2522, 2801, 72, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
168255, 1739, 2540, 2817, 71, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
168293, 1766, 2478, 2764, 71, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
168331, 1760, 2510, 2781, 71, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
168369, 1747, 2524, 2797, 71, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
168407, 1714, 2554, 2809, 71, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
168446, 1725, 2530, 2838, 71, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
168484, 1721, 2524, 2815, 71, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
168522, 1758, 2491, 2759, 71, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
168560, 1735, 2539, 2783, 71, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
168598, 1781, 2493, 2780, 71, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
168637, 1863, 2489, 2739, 71, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
168676, 1945, 2459, 2693, 71, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
168716, 1950, 2443, 2706, 71, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
168756, 1925, 2445, 2758, 71, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
168795, 1866, 2458, 2736, 71, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
168835, 1890, 2475, 2779, 71, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
168875, 1886, 2451, 2752, 71, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
168914, 1918, 2419, 2762, 71, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
168954, 1960, 2403, 2736, 71, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
168994, 1888, 2438, 2768, 71, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
169034, 1887, 2436, 2736, 71, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
169070, 1913, 2429, 2763, 71, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
169106, 1920, 2433, 2779, 71, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
169142, 1909, 2440, 2782, 71, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
169179, 1884, 2426, 2753, 71, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
169215, 1920, 2423, 2756, 71, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
169251, 1929, 2440, 2744, 71, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
169288, 1894, 2443, 2770, 71, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
169324, 1912, 2429, 2770, 71, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
169360, 1914, 2446, 2748, 71, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
169397, 1886, 2455, 2751, 71, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
169433, 1879, 2434, 2786, 71, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
169470, 1887, 2416, 2728, 71, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
169507, 1913, 2428, 2811, 71, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
169543, 1825, 2427, 2772, 71, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
169580, 1881, 2461, 2849, 71, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
169617, 1809, 2400, 2864, 71, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
169654, 1864, 2379, 2780, 71, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
169690, 1909, 2381, 2830, 71, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
169727, 1892, 2401, 2809, 71, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
169764, 1838, 2330, 2780, 71, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
169801, 1928, 2436, 2793, 71, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
169845, 1933, 2402, 2753, 71, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
169890, 1903, 2339, 2797, 71, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
169934, 1879, 2345, 2838, 71, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
169979, 1914, 2329, 2814, 71, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
170024, 1903, 2353, 2849, 71, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
170068, 1896, 2372, 2818, 71, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
170113, 1883, 2378, 2807, 71, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
170157, 1855, 2420, 2818, 71, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
170202, 1850, 2453, 2795, 71, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
170247, 1869, 2424, 2773, 71, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
170283, 1853, 2444, 2784, 71, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
170320, 1845, 2464, 2762, 71, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
170357, 1855, 2465, 2774, 71, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
170394, 1814, 2513, 2783, 71, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
170431, 1761, 2500, 2723, 71, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
170468, 1776, 2514, 2780, 71, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
170505, 1789, 2505, 2779, 71, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
170542, 1746, 2541, 2864, 71, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
170579, 1869, 2522, 2803, 71, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
170616, 1893, 2398, 2710, 71, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
170652, 1814, 2436, 2651, 71, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
170689, 1735, 2580, 2750, 71, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
170726, 1713, 2573, 2740, 71, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
170763, 1812, 2556, 2769, 71, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
170800, 1786, 2522, 2762, 71, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
170837, 1774, 2520, 2711, 71, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
170874, 1787, 2550, 2740, 71, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
170911, 1786, 2601, 2700, 71, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
170948, 1746, 2614, 2722, 71, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
170985, 1699, 2599, 2710, 71, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
171022, 1760, 2600, 2731, 71, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
171063, 1758, 2533, 2736, 71, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
171104, 1764, 2530, 2706, 71, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
171145, 1734, 2619, 2696, 71, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
171186, 1719, 2630, 2708, 71, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
171228, 1776, 2582, 2716, 71, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
171269, 1718, 2612, 2750, 71, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
171310, 1685, 2644, 2761, 71, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
171351, 1701, 2622, 2756, 71, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
171392, 1675, 2651, 2755, 71, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
171434, 1716, 2622, 2692, 71, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
171468, 1675, 2629, 2701, 71, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
171503, 1701, 2616, 2705, 71, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
171538, 1697, 2587, 2736, 71, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
171572, 1673, 2590, 2756, 71, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
171607, 1702, 2615, 2800, 71, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
171642, 1705, 2554, 2705, 71, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
171677, 1735, 2631, 2787, 71, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
171711, 1662, 2561, 2772, 71, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
171746, 1714, 2612, 2768, 71, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
171781, 1762, 2584, 2849, 71, a40a462b-aecf-4e49-b87d-3a0926bf6d01, , duduk, duduk_tasyahud_akhir, , 
