245735, 2152, 2193, 2749, 80, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
271263, 2105, 2182, 2838, 79, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
271299, 2105, 2196, 2831, 79, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
271334, 2087, 2189, 2821, 79, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
271370, 2101, 2195, 2836, 79, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
271406, 2099, 2159, 2828, 79, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
271442, 2073, 2206, 2830, 79, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
271477, 2093, 2162, 2822, 79, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
271513, 2101, 2191, 2822, 79, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
271549, 2107, 2179, 2825, 79, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
271585, 2114, 2183, 2832, 79, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
271625, 2098, 2205, 2839, 77, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
271665, 2115, 2182, 2824, 77, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
271705, 2118, 2193, 2834, 77, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
271745, 2072, 2189, 2848, 77, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
271785, 2083, 2192, 2814, 77, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
271825, 2105, 2176, 2822, 77, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
271865, 2108, 2190, 2820, 77, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
271905, 2091, 2206, 2835, 77, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
271945, 2097, 2177, 2829, 77, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
271986, 2115, 2164, 2832, 77, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
272026, 2105, 2169, 2829, 77, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
272067, 2115, 2192, 2827, 77, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
272107, 2102, 2185, 2824, 77, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
272148, 2076, 2197, 2833, 77, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
272188, 2102, 2201, 2834, 77, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
272229, 2111, 2169, 2847, 77, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
272269, 2084, 2168, 2842, 77, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
272310, 2102, 2177, 2826, 77, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
272350, 2094, 2163, 2843, 77, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
272391, 2106, 2187, 2822, 77, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
272430, 2087, 2198, 2841, 77, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
272469, 2094, 2187, 2836, 77, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
272508, 2106, 2161, 2829, 77, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
272547, 2099, 2195, 2850, 77, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
272586, 2108, 2209, 2837, 77, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
272626, 2121, 2197, 2831, 77, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
272665, 2078, 2210, 2825, 77, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
272704, 2084, 2201, 2836, 77, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
272743, 2091, 2174, 2830, 77, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
272782, 2090, 2180, 2841, 77, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
272822, 2112, 2172, 2847, 77, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
272858, 2089, 2182, 2835, 77, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
272894, 2102, 2187, 2838, 77, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
272930, 2105, 2204, 2823, 77, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
272967, 2085, 2193, 2851, 77, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
273003, 2088, 2191, 2820, 77, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
273039, 2103, 2193, 2853, 77, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
273076, 2075, 2194, 2830, 77, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
273112, 2102, 2179, 2832, 77, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
273148, 2087, 2202, 2844, 77, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
273185, 2088, 2190, 2847, 77, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
273226, 2095, 2180, 2833, 77, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
273267, 2094, 2199, 2811, 77, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
273309, 2113, 2176, 2841, 77, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
273350, 2097, 2184, 2841, 77, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
273391, 2099, 2193, 2824, 77, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
273433, 2116, 2170, 2823, 77, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
273474, 2112, 2193, 2828, 77, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
273515, 2104, 2197, 2844, 77, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
273557, 2085, 2209, 2836, 77, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
273598, 2116, 2165, 2840, 77, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
273640, 2101, 2183, 2832, 77, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
273674, 2104, 2178, 2822, 77, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
273709, 2107, 2169, 2832, 77, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
273743, 2099, 2198, 2822, 77, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
273778, 2093, 2183, 2838, 77, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
273812, 2104, 2188, 2827, 77, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
273847, 2095, 2184, 2825, 77, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
273881, 2101, 2169, 2832, 77, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
273916, 2097, 2181, 2828, 77, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
273950, 2096, 2202, 2827, 77, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
273985, 2106, 2183, 2820, 77, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
274030, 2090, 2194, 2819, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
274075, 2109, 2197, 2841, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
274120, 2080, 2195, 2839, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
274165, 2099, 2200, 2837, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
274210, 2082, 2178, 2843, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
274255, 2084, 2205, 2837, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
274300, 2089, 2171, 2832, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
274345, 2114, 2194, 2816, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
274390, 2110, 2174, 2844, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
274436, 2095, 2197, 2831, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
274468, 2085, 2205, 2839, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
274500, 2071, 2179, 2835, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
274533, 2112, 2180, 2838, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
274565, 2083, 2199, 2836, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
274598, 2096, 2174, 2830, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
274630, 2098, 2209, 2827, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
274663, 2105, 2194, 2859, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
274695, 2098, 2195, 2840, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
274728, 2089, 2195, 2849, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
274760, 2105, 2180, 2823, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
274793, 2090, 2190, 2849, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
274833, 2088, 2182, 2839, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
274874, 2097, 2191, 2833, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
274915, 2101, 2178, 2823, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
274956, 2090, 2205, 2816, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
274997, 2077, 2181, 2838, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
275038, 2081, 2172, 2826, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
275079, 2086, 2193, 2815, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
275120, 2076, 2173, 2846, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
275161, 2091, 2197, 2824, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
275202, 2088, 2191, 2829, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
275236, 2098, 2177, 2834, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
275271, 2092, 2184, 2823, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
275306, 2082, 2203, 2840, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
275341, 2108, 2185, 2829, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
275376, 2100, 2184, 2842, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
275411, 2090, 2194, 2813, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
275446, 2094, 2189, 2847, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
275481, 2079, 2200, 2850, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
275516, 2111, 2184, 2837, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
275551, 2095, 2168, 2840, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
275586, 2090, 2198, 2823, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
275626, 2082, 2198, 2866, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
275666, 2108, 2193, 2844, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
275707, 2093, 2182, 2850, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
275747, 2096, 2175, 2831, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
275788, 2076, 2211, 2856, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
275828, 2068, 2176, 2842, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
275868, 2103, 2165, 2818, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
275909, 2096, 2170, 2822, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
275949, 2081, 2196, 2832, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
275990, 2091, 2175, 2818, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
276031, 2090, 2199, 2847, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
276072, 2086, 2203, 2831, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
276113, 2103, 2215, 2826, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
276154, 2116, 2199, 2827, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
276196, 2131, 2175, 2825, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
276237, 2130, 2198, 2844, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
276278, 2093, 2189, 2827, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
276319, 2061, 2195, 2835, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
276360, 2102, 2185, 2842, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
276402, 2114, 2178, 2824, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
276436, 2093, 2183, 2847, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
276471, 2094, 2167, 2833, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
276506, 2099, 2172, 2814, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
276541, 2088, 2170, 2828, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
276576, 2091, 2193, 2846, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
276611, 2102, 2176, 2833, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
276646, 2100, 2189, 2832, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
276681, 2097, 2186, 2840, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
276716, 2089, 2180, 2830, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
276751, 2100, 2173, 2843, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
276786, 2111, 2183, 2850, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
276826, 2108, 2193, 2823, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
276867, 2101, 2166, 2819, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
276908, 2093, 2191, 2836, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
276948, 2097, 2163, 2842, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
276989, 2096, 2199, 2845, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
277030, 2099, 2175, 2856, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
277070, 2095, 2195, 2827, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
277111, 2101, 2187, 2833, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
277152, 2079, 2193, 2825, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
277193, 2110, 2204, 2829, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
277232, 2101, 2173, 2835, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
277272, 2083, 2195, 2837, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
277311, 2093, 2195, 2822, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
277351, 2117, 2192, 2829, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
277391, 2088, 2192, 2837, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
277430, 2094, 2203, 2852, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
277470, 2095, 2204, 2837, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
277509, 2106, 2183, 2848, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
277549, 2072, 2193, 2847, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
277589, 2084, 2203, 2829, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
277625, 2097, 2174, 2855, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
277661, 2091, 2173, 2849, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
277697, 2065, 2212, 2841, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
277733, 2103, 2191, 2838, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
277769, 2071, 2183, 2820, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
277805, 2101, 2200, 2830, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
277841, 2102, 2178, 2828, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
277877, 2097, 2193, 2810, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
277913, 2087, 2182, 2839, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
277949, 2089, 2193, 2829, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
277986, 2102, 2205, 2841, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
278025, 2091, 2181, 2833, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
278064, 2082, 2190, 2833, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
278103, 2076, 2190, 2855, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
278142, 2104, 2194, 2829, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
278181, 2092, 2193, 2829, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
278220, 2073, 2177, 2845, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
278259, 2096, 2197, 2826, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
278298, 2108, 2187, 2835, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
278337, 2079, 2216, 2839, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
278376, 2068, 2185, 2850, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
278415, 2091, 2200, 2844, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
278455, 2096, 2212, 2835, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
278494, 2087, 2214, 2835, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
278534, 2099, 2191, 2834, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
278574, 2097, 2184, 2847, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
278613, 2071, 2189, 2853, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
278653, 2096, 2233, 2842, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
278693, 2085, 2161, 2871, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
278732, 2107, 2225, 2822, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
278772, 2108, 2159, 2827, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
278812, 2054, 2201, 2854, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
278848, 2087, 2184, 2829, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
278884, 2111, 2187, 2827, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
278920, 2075, 2214, 2843, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
278956, 2075, 2180, 2839, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
278992, 2097, 2177, 2820, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
279028, 2089, 2182, 2840, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
279064, 2089, 2193, 2849, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
279100, 2090, 2206, 2823, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
279136, 2102, 2172, 2836, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
279173, 2097, 2191, 2827, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
279212, 2094, 2197, 2829, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
279252, 2085, 2174, 2825, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
279292, 2080, 2174, 2842, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
279332, 2086, 2214, 2836, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
279372, 2097, 2183, 2811, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
279411, 2098, 2200, 2817, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
279451, 2083, 2194, 2824, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
279491, 2109, 2204, 2836, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
279531, 2096, 2184, 2806, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
279571, 2090, 2185, 2814, 75, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
279611, 2077, 2191, 2847, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
279652, 2097, 2193, 2825, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
279693, 2108, 2192, 2835, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
279734, 2103, 2193, 2826, 76, 8003926c-d162-4311-9c38-cd032279463a, , duduk, duduk_tasyahud_akhir, , 
