230938, 1735, 2358, 2922, 96, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
254853, 1604, 2582, 2840, 92, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
254890, 1579, 2585, 2838, 92, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
254927, 1578, 2585, 2828, 92, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
254963, 1603, 2579, 2834, 92, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
255000, 1646, 2546, 2827, 92, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
255037, 1564, 2621, 2852, 92, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
255074, 1599, 2545, 2826, 92, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
255115, 1612, 2573, 2785, 92, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
255156, 1586, 2553, 2859, 92, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
255198, 1614, 2575, 2842, 92, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
255239, 1596, 2565, 2851, 92, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
255281, 1565, 2584, 2841, 92, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
255322, 1545, 2596, 2817, 92, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
255363, 1642, 2574, 2825, 92, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
255405, 1633, 2526, 2849, 92, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
255446, 1617, 2546, 2833, 92, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
255488, 1583, 2576, 2841, 92, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
255522, 1593, 2584, 2841, 92, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
255557, 1593, 2580, 2826, 92, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
255592, 1603, 2561, 2826, 92, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
255626, 1602, 2558, 2850, 92, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
255661, 1584, 2555, 2843, 92, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
255696, 1605, 2588, 2831, 92, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
255731, 1603, 2560, 2833, 92, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
255765, 1569, 2566, 2817, 92, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
255800, 1591, 2580, 2827, 92, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
255835, 1603, 2577, 2826, 92, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
255870, 1609, 2547, 2839, 92, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
255911, 1578, 2581, 2837, 90, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
255952, 1501, 2626, 2828, 90, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
255993, 1561, 2584, 2826, 90, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
256034, 1666, 2554, 2811, 90, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
256075, 1631, 2554, 2836, 90, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
256116, 1574, 2557, 2831, 90, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
256157, 1588, 2595, 2843, 90, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
256198, 1581, 2585, 2820, 90, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
256239, 1581, 2595, 2815, 90, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
256280, 1587, 2586, 2819, 90, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
256318, 1575, 2568, 2835, 90, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
256356, 1575, 2571, 2823, 90, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
256394, 1609, 2570, 2828, 90, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
256432, 1592, 2579, 2830, 90, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
256470, 1577, 2582, 2822, 90, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
256508, 1611, 2596, 2798, 90, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
256546, 1585, 2553, 2836, 90, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
256584, 1606, 2534, 2823, 90, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
256622, 1584, 2586, 2831, 90, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
256661, 1533, 2610, 2828, 90, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
256698, 1552, 2610, 2822, 90, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
256735, 1644, 2577, 2791, 90, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
256772, 1610, 2548, 2844, 90, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
256809, 1571, 2550, 2832, 90, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
256846, 1600, 2594, 2812, 90, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
256884, 1583, 2555, 2844, 90, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
256921, 1570, 2603, 2820, 90, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
256958, 1584, 2595, 2829, 90, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
256995, 1558, 2561, 2825, 90, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
257032, 1607, 2560, 2819, 90, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
257070, 1569, 2615, 2817, 90, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
257112, 1561, 2608, 2843, 90, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
257154, 1601, 2579, 2811, 90, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
257196, 1586, 2586, 2833, 90, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
257238, 1596, 2575, 2826, 90, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
257280, 1613, 2558, 2829, 90, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
257322, 1602, 2581, 2830, 90, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
257364, 1540, 2600, 2833, 90, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
257406, 1602, 2592, 2825, 90, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
257448, 1646, 2527, 2813, 90, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
257490, 1593, 2561, 2847, 90, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
257525, 1578, 2570, 2837, 90, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
257561, 1592, 2613, 2833, 90, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
257597, 1570, 2580, 2841, 90, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
257633, 1615, 2562, 2821, 90, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
257669, 1641, 2545, 2824, 90, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
257705, 1597, 2558, 2864, 90, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
257741, 1599, 2602, 2831, 90, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
257777, 1570, 2595, 2834, 90, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
257813, 1599, 2569, 2824, 90, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
257849, 1578, 2560, 2827, 90, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
257885, 1607, 2553, 2830, 90, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
257923, 1584, 2571, 2852, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
257962, 1560, 2593, 2820, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
258001, 1550, 2612, 2832, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
258039, 1611, 2580, 2810, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
258078, 1632, 2554, 2808, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
258117, 1597, 2557, 2848, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
258155, 1586, 2568, 2843, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
258194, 1595, 2599, 2825, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
258233, 1565, 2600, 2827, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
258272, 1599, 2596, 2815, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
258317, 1594, 2551, 2832, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
258362, 1573, 2574, 2830, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
258407, 1597, 2583, 2825, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
258452, 1591, 2548, 2840, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
258497, 1605, 2585, 2814, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
258542, 1574, 2583, 2820, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
258587, 1605, 2572, 2831, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
258632, 1603, 2541, 2823, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
258677, 1564, 2595, 2840, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
258723, 1534, 2600, 2823, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
258752, 1580, 2565, 2807, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
258781, 1619, 2549, 2827, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
258811, 1586, 2560, 2826, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
258840, 1598, 2577, 2840, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
258869, 1591, 2593, 2834, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
258899, 1538, 2589, 2833, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
258928, 1552, 2603, 2822, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
258957, 1581, 2569, 2819, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
258987, 1588, 2554, 2845, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
259016, 1584, 2584, 2842, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
259046, 1602, 2588, 2814, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
259086, 1585, 2575, 2812, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
259127, 1579, 2582, 2818, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
259168, 1557, 2586, 2819, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
259209, 1594, 2562, 2813, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
259250, 1584, 2587, 2836, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
259290, 1521, 2593, 2831, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
259331, 1560, 2608, 2798, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
259372, 1604, 2601, 2825, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
259413, 1624, 2553, 2803, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
259454, 1557, 2560, 2842, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
259494, 1559, 2640, 2831, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
259534, 1558, 2592, 2809, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
259574, 1583, 2550, 2803, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
259614, 1573, 2564, 2830, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
259654, 1568, 2613, 2819, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
259694, 1561, 2603, 2818, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
259734, 1548, 2598, 2844, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
259774, 1580, 2582, 2839, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
259814, 1604, 2571, 2825, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
259855, 1609, 2548, 2822, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
259892, 1634, 2559, 2832, 88, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
259930, 1642, 2559, 2843, 88, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
259967, 1561, 2598, 2843, 88, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
260005, 1561, 2593, 2813, 88, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
260042, 1651, 2531, 2812, 88, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
260080, 1636, 2521, 2846, 88, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
260117, 1578, 2544, 2850, 88, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
260155, 1584, 2603, 2832, 88, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
260192, 1593, 2590, 2831, 88, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
260230, 1572, 2577, 2822, 88, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
260268, 1594, 2571, 2832, 88, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
260309, 1597, 2567, 2831, 88, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
260351, 1586, 2577, 2851, 88, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
260393, 1596, 2580, 2837, 88, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
260434, 1602, 2587, 2820, 88, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
260476, 1564, 2582, 2822, 88, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
260518, 1569, 2598, 2820, 88, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
260559, 1595, 2546, 2822, 88, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
260601, 1574, 2579, 2834, 88, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
260643, 1532, 2611, 2819, 88, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
260685, 1564, 2594, 2821, 88, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
260720, 1631, 2557, 2817, 88, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
260755, 1606, 2557, 2819, 88, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
260791, 1565, 2587, 2836, 88, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
260826, 1557, 2601, 2805, 88, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
260862, 1581, 2592, 2813, 88, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
260897, 1586, 2594, 2823, 88, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
260933, 1583, 2558, 2820, 88, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
260968, 1568, 2588, 2825, 88, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
261004, 1564, 2590, 2835, 88, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
261039, 1577, 2598, 2819, 88, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
261075, 1583, 2548, 2834, 88, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
261114, 1578, 2565, 2820, 88, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
261154, 1594, 2577, 2828, 88, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
261193, 1553, 2596, 2826, 88, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
261233, 1553, 2608, 2830, 88, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
261273, 1569, 2586, 2808, 88, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
261312, 1611, 2573, 2828, 88, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
261352, 1587, 2566, 2835, 88, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
261391, 1553, 2571, 2832, 88, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
261431, 1560, 2591, 2828, 88, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
261471, 1540, 2621, 2812, 88, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
261510, 1581, 2591, 2830, 88, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
261550, 1579, 2582, 2810, 88, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
261590, 1558, 2577, 2829, 88, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
261630, 1581, 2607, 2829, 88, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
261670, 1586, 2586, 2811, 88, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
261709, 1560, 2594, 2815, 88, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
261749, 1573, 2608, 2820, 88, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
261789, 1584, 2594, 2818, 88, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
261829, 1574, 2580, 2834, 88, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
261869, 1595, 2568, 2818, 88, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
261905, 1551, 2577, 2837, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
261942, 1527, 2634, 2848, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
261979, 1602, 2578, 2813, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
262016, 1641, 2549, 2793, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
262053, 1562, 2596, 2840, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
262090, 1549, 2600, 2809, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
262127, 1571, 2607, 2840, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
262164, 1568, 2582, 2822, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
262201, 1568, 2597, 2834, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
262238, 1579, 2585, 2826, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
262275, 1574, 2583, 2809, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
262314, 1563, 2572, 2838, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
262354, 1573, 2594, 2827, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
262394, 1582, 2578, 2822, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
262434, 1578, 2579, 2826, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
262474, 1571, 2569, 2819, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
262513, 1601, 2575, 2832, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
262553, 1575, 2586, 2832, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
262593, 1601, 2559, 2835, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
262633, 1572, 2595, 2850, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
262673, 1543, 2603, 2825, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
262709, 1582, 2588, 2834, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
262745, 1607, 2548, 2788, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
262781, 1600, 2575, 2821, 89, b364aed7-d2f5-489e-9f04-76621f28f1cb, , duduk, duduk_tasyahud_akhir, , 
