159197, 1480, 2159, 3225, 81, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
181837, 1108, 2407, 3179, 75, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
181879, 1121, 2428, 3170, 75, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
181921, 1124, 2434, 3180, 75, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
181963, 1111, 2392, 3150, 75, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
182006, 1117, 2421, 3177, 75, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
182042, 1134, 2434, 3168, 75, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
182078, 1142, 2434, 3167, 75, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
182115, 1095, 2415, 3177, 75, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
182151, 1106, 2421, 3182, 75, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
182188, 1120, 2429, 3180, 75, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
182224, 1125, 2417, 3174, 75, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
182261, 1118, 2417, 3154, 75, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
182297, 1131, 2429, 3160, 75, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
182334, 1123, 2411, 3160, 75, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
182370, 1115, 2407, 3170, 75, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
182407, 1135, 2415, 3163, 75, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
182447, 1103, 2414, 3158, 75, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
182488, 1104, 2402, 3194, 75, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
182529, 1134, 2425, 3168, 75, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
182570, 1142, 2426, 3149, 75, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
182611, 1115, 2438, 3166, 75, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
182651, 1123, 2440, 3145, 75, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
182692, 1125, 2425, 3166, 75, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
182733, 1124, 2428, 3163, 75, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
182774, 1107, 2417, 3176, 75, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
182815, 1114, 2416, 3150, 75, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
182849, 1134, 2438, 3167, 75, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
182884, 1138, 2404, 3165, 75, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
182918, 1118, 2429, 3160, 75, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
182953, 1124, 2417, 3162, 75, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
182988, 1135, 2404, 3146, 75, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
183022, 1120, 2449, 3152, 75, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
183057, 1107, 2427, 3151, 75, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
183092, 1122, 2429, 3169, 75, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
183126, 1102, 2423, 3175, 75, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
183161, 1104, 2429, 3148, 75, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
183196, 1130, 2433, 3165, 75, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
183240, 1153, 2410, 3150, 75, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
183285, 1127, 2421, 3155, 75, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
183330, 1111, 2436, 3162, 75, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
183375, 1098, 2409, 3166, 75, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
183420, 1125, 2398, 3148, 75, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
183465, 1118, 2434, 3163, 75, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
183510, 1102, 2438, 3162, 75, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
183555, 1142, 2408, 3160, 75, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
183600, 1128, 2412, 3163, 75, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
183645, 1100, 2415, 3171, 75, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
183680, 1112, 2440, 3134, 75, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
183716, 1102, 2431, 3164, 75, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
183752, 1125, 2448, 3162, 75, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
183787, 1098, 2438, 3153, 75, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
183823, 1128, 2417, 3172, 75, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
183859, 1087, 2431, 3166, 75, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
183894, 1128, 2402, 3192, 75, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
183930, 1108, 2416, 3159, 75, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
183966, 1068, 2440, 3179, 75, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
184002, 1111, 2421, 3160, 75, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
184037, 1154, 2417, 3169, 76, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
184073, 1102, 2444, 3170, 76, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
184109, 1096, 2435, 3159, 76, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
184144, 1119, 2410, 3164, 76, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
184180, 1132, 2433, 3183, 76, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
184216, 1090, 2440, 3168, 76, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
184252, 1087, 2415, 3154, 76, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
184287, 1136, 2441, 3156, 76, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
184323, 1135, 2434, 3159, 76, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
184359, 1098, 2438, 3160, 76, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
184395, 1086, 2434, 3164, 76, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
184433, 1116, 2429, 3156, 76, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
184472, 1119, 2425, 3167, 76, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
184510, 1120, 2418, 3175, 76, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
184549, 1084, 2415, 3171, 76, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
184588, 1125, 2413, 3181, 76, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
184626, 1129, 2405, 3144, 76, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
184665, 1124, 2431, 3182, 76, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
184703, 1094, 2460, 3165, 76, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
184742, 1085, 2432, 3171, 76, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
184781, 1132, 2418, 3174, 76, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
184821, 1112, 2421, 3151, 76, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
184861, 1116, 2435, 3184, 76, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
184902, 1066, 2425, 3156, 76, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
184942, 1105, 2409, 3171, 76, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
184983, 1105, 2435, 3179, 76, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
185023, 1087, 2438, 3163, 76, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
185063, 1100, 2422, 3182, 76, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
185104, 1111, 2411, 3160, 76, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
185144, 1099, 2394, 3171, 76, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
185185, 1079, 2449, 3156, 76, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
185222, 1097, 2442, 3176, 77, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
185259, 1128, 2392, 3164, 77, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
185297, 1092, 2430, 3150, 77, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
185334, 1087, 2468, 3171, 77, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
185371, 1127, 2414, 3162, 77, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
185409, 1078, 2425, 3180, 77, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
185446, 1094, 2434, 3164, 77, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
185483, 1127, 2423, 3163, 77, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
185521, 1045, 2432, 3163, 77, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
185558, 1064, 2464, 3160, 77, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
185596, 1116, 2434, 3168, 77, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
185637, 1152, 2403, 3149, 77, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
185679, 1132, 2445, 3141, 77, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
185720, 1119, 2443, 3146, 77, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
185762, 1118, 2439, 3149, 77, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
185804, 1105, 2453, 3160, 77, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
185845, 1101, 2424, 3151, 77, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
185887, 1137, 2424, 3161, 77, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
185928, 1130, 2414, 3159, 77, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
185970, 1114, 2442, 3143, 77, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
186012, 1117, 2458, 3158, 77, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
186047, 1117, 2426, 3164, 77, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
186083, 1089, 2435, 3154, 77, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
186119, 1103, 2428, 3157, 77, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
186155, 1118, 2440, 3150, 77, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
186191, 1101, 2464, 3147, 77, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
186226, 1117, 2450, 3156, 77, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
186262, 1087, 2404, 3161, 77, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
186298, 1081, 2444, 3140, 77, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
186334, 1078, 2459, 3161, 77, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
186370, 1097, 2453, 3144, 77, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
186406, 1091, 2432, 3156, 77, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
186445, 1103, 2451, 3146, 77, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
186484, 1105, 2445, 3149, 77, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
186523, 1094, 2452, 3156, 77, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
186562, 1081, 2460, 3145, 77, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
186601, 1090, 2464, 3158, 77, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
186640, 1086, 2456, 3139, 77, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
186679, 1065, 2462, 3148, 77, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
186718, 1079, 2452, 3142, 77, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
186757, 1105, 2445, 3155, 77, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
186796, 1110, 2427, 3163, 77, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
186837, 1102, 2444, 3157, 77, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
186879, 1095, 2449, 3152, 77, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
186921, 1093, 2452, 3165, 77, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
186962, 1121, 2451, 3157, 77, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
187004, 1069, 2470, 3148, 77, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
187046, 1063, 2447, 3154, 77, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
187087, 1122, 2437, 3138, 77, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
187129, 1101, 2458, 3151, 77, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
187171, 1062, 2421, 3170, 77, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
187213, 1089, 2441, 3160, 77, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
187246, 1089, 2434, 3160, 77, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
187280, 1101, 2467, 3160, 77, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
187314, 1082, 2429, 3146, 77, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
187348, 1096, 2450, 3161, 77, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
187382, 1089, 2435, 3138, 77, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
187416, 1101, 2431, 3148, 77, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
187450, 1093, 2446, 3162, 77, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
187484, 1093, 2434, 3168, 77, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
187518, 1093, 2443, 3158, 77, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
187552, 1067, 2425, 3160, 77, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
187586, 1087, 2436, 3162, 77, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
187632, 1093, 2422, 3163, 77, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
187679, 1112, 2435, 3158, 77, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
187725, 1108, 2424, 3164, 77, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
187772, 1066, 2460, 3147, 77, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
187818, 1056, 2457, 3139, 77, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
187865, 1134, 2432, 3136, 77, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
187911, 1091, 2464, 3149, 77, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
187958, 1051, 2426, 3159, 77, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
188004, 1095, 2427, 3155, 77, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
188051, 1095, 2438, 3161, 77, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
188082, 1080, 2474, 3132, 77, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
188114, 1102, 2436, 3165, 77, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
188146, 1097, 2440, 3163, 77, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
188177, 1106, 2456, 3150, 77, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
188209, 1095, 2445, 3163, 77, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
188241, 1079, 2443, 3155, 77, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
188273, 1101, 2457, 3134, 77, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
188304, 1114, 2456, 3137, 77, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
188336, 1087, 2441, 3141, 77, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
188368, 1113, 2447, 3150, 77, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
188400, 1114, 2439, 3147, 77, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
188441, 1115, 2460, 3178, 77, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
188483, 1098, 2457, 3143, 77, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
188524, 1074, 2442, 3146, 77, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
188566, 1098, 2434, 3152, 77, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
188607, 1097, 2468, 3148, 77, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
188649, 1096, 2460, 3145, 77, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
188690, 1101, 2443, 3153, 77, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
188732, 1079, 2444, 3154, 77, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
188773, 1108, 2438, 3169, 77, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
188815, 1085, 2459, 3149, 77, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
188853, 1086, 2429, 3152, 77, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
188891, 1078, 2426, 3163, 77, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
188929, 1098, 2448, 3158, 77, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
188967, 1118, 2452, 3161, 77, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
189005, 1113, 2435, 3151, 77, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
189043, 1085, 2445, 3157, 77, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
189081, 1076, 2458, 3160, 77, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
189119, 1099, 2441, 3178, 77, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
189157, 1106, 2430, 3158, 77, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
189195, 1086, 2438, 3152, 77, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
189231, 1072, 2446, 3146, 77, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
189268, 1081, 2452, 3162, 77, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
189304, 1128, 2427, 3156, 77, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
189341, 1091, 2447, 3146, 77, 865ed29e-63e6-44c0-a8a2-bdcff46b2d8d, , duduk, duduk_tasyahud_akhir, , 
