253874, -3487, 1002, -1933, 99, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
280022, -3386, 1042, -2008, 89, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
280063, -3396, 1068, -2008, 91, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
280105, -3361, 1069, -2033, 91, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
280147, -3375, 1086, -2058, 91, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
280189, -3357, 1104, -2042, 91, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
280231, -3373, 1111, -2017, 91, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
280273, -3338, 1115, -2058, 91, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
280315, -3321, 1145, -2077, 91, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
280357, -3372, 1116, -2086, 91, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
280399, -3341, 1087, -2095, 91, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
280441, -3375, 1108, -2087, 91, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
280475, -3340, 1081, -2074, 91, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
280510, -3338, 1078, -2107, 91, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
280544, -3358, 1075, -2080, 91, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
280579, -3385, 1068, -2076, 91, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
280613, -3353, 1042, -2074, 91, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
280648, -3321, 1037, -2081, 91, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
280682, -3402, 1085, -2089, 91, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
280717, -3331, 1050, -2065, 91, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
280751, -3388, 1024, -2087, 91, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
280786, -3371, 1039, -2098, 91, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
280821, -3364, 1038, -2114, 91, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
280860, -3336, 1062, -2074, 91, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
280899, -3344, 1034, -2060, 91, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
280938, -3367, 1067, -2092, 91, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
280977, -3371, 1073, -2090, 91, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
281017, -3331, 1070, -2046, 91, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
281056, -3405, 1066, -2093, 91, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
281095, -3371, 1103, -2042, 91, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
281134, -3362, 1061, -2068, 91, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
281173, -3337, 1066, -2076, 91, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
281213, -3344, 1063, -2056, 91, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
281253, -3346, 1096, -2017, 91, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
281294, -3307, 1150, -2030, 91, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
281335, -3367, 1163, -2105, 91, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
281376, -3379, 1017, -2100, 91, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
281417, -3384, 1093, -2064, 91, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
281457, -3361, 1105, -2068, 91, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
281498, -3321, 1072, -2069, 91, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
281539, -3424, 1113, -2045, 91, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
281580, -3352, 1133, -2049, 91, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
281621, -3347, 1100, -2044, 91, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
281658, -3321, 1115, -2021, 91, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
281696, -3374, 1118, -2032, 91, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
281733, -3357, 1115, -2010, 91, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
281771, -3355, 1084, -2012, 91, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
281809, -3365, 1081, -2020, 91, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
281846, -3386, 1125, -2017, 91, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
281884, -3357, 1136, -1999, 91, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
281922, -3368, 1080, -2025, 91, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
281959, -3388, 1110, -2035, 91, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
281997, -3367, 1064, -2029, 91, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
282035, -3372, 1093, -2009, 91, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
282074, -3417, 1100, -2016, 91, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
282113, -3389, 1087, -2011, 91, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
282152, -3404, 1080, -2040, 91, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
282191, -3361, 1083, -2020, 91, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
282231, -3390, 1075, -2015, 91, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
282270, -3361, 1074, -2011, 91, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
282309, -3396, 1079, -2006, 91, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
282348, -3396, 1060, -2008, 91, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
282387, -3393, 1052, -2027, 91, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
282427, -3387, 1089, -2014, 91, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
282462, -3400, 1094, -2043, 92, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
282498, -3343, 1061, -2030, 92, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
282534, -3427, 1083, -2021, 92, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
282569, -3400, 1096, -2014, 92, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
282605, -3397, 1081, -2022, 92, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
282641, -3385, 1096, -2022, 92, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
282677, -3385, 1070, -2017, 92, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
282712, -3406, 1100, -2026, 92, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
282748, -3392, 1104, -1995, 92, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
282784, -3382, 1095, -2007, 92, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
282820, -3376, 1123, -2008, 92, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
282864, -3391, 1102, -1989, 92, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
282909, -3354, 1077, -1991, 92, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
282954, -3364, 1091, -1992, 92, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
282999, -3395, 1104, -2012, 92, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
283044, -3401, 1131, -1985, 92, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
283088, -3335, 1077, -2016, 92, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
283133, -3412, 1109, -2010, 92, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
283178, -3397, 1079, -2010, 92, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
283223, -3359, 1109, -2040, 92, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
283268, -3391, 1101, -2020, 92, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
283304, -3371, 1052, -1994, 92, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
283340, -3397, 1078, -2012, 92, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
283376, -3407, 1104, -2034, 92, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
283412, -3375, 1088, -2017, 92, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
283448, -3398, 1068, -2034, 92, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
283484, -3405, 1072, -2008, 92, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
283520, -3387, 1111, -2006, 92, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
283556, -3363, 1075, -1998, 92, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
283592, -3397, 1090, -2030, 92, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
283628, -3413, 1133, -1988, 92, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
283668, -3379, 1091, -1999, 92, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
283709, -3378, 1095, -2004, 92, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
283750, -3375, 1098, -1989, 92, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
283791, -3408, 1073, -2044, 92, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
283832, -3400, 1091, -2020, 92, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
283872, -3385, 1078, -1985, 92, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
283913, -3428, 1069, -2045, 92, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
283954, -3383, 1085, -1998, 92, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
283995, -3371, 1108, -1980, 92, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
284036, -3378, 1095, -1993, 92, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
284077, -3382, 1128, -2005, 92, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
284112, -3419, 1106, -1992, 92, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
284148, -3369, 1081, -2020, 92, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
284183, -3384, 1081, -2008, 92, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
284219, -3410, 1164, -1971, 92, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
284255, -3380, 1118, -2017, 92, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
284290, -3411, 1105, -2006, 92, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
284326, -3392, 1120, -1970, 92, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
284361, -3399, 1104, -2022, 92, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
284397, -3411, 1127, -1995, 92, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
284433, -3364, 1081, -1958, 92, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
284468, -3440, 1107, -2012, 92, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
284503, -3406, 1097, -1983, 92, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
284538, -3391, 1094, -1979, 92, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
284573, -3387, 1098, -1996, 92, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
284608, -3383, 1091, -1965, 92, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
284643, -3349, 1088, -1968, 92, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
284678, -3391, 1076, -1993, 92, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
284713, -3398, 1095, -2002, 92, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
284748, -3410, 1123, -2000, 92, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
284783, -3415, 1100, -2007, 92, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
284819, -3409, 1105, -1996, 92, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
284859, -3419, 1097, -2013, 92, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
284899, -3378, 1105, -2018, 92, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
284939, -3377, 1133, -2009, 92, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
284979, -3385, 1119, -2029, 92, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
285020, -3394, 1071, -1996, 92, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
285060, -3396, 1111, -1985, 92, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
285100, -3385, 1107, -1995, 92, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
285140, -3388, 1120, -2001, 92, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
285180, -3387, 1095, -2021, 92, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
285221, -3382, 1092, -1986, 92, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
285261, -3367, 1110, -2009, 91, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
285301, -3381, 1113, -1999, 91, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
285341, -3390, 1096, -1948, 91, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
285381, -3390, 1105, -1980, 91, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
285422, -3418, 1118, -2011, 91, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
285462, -3426, 1083, -2029, 91, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
285502, -3371, 1051, -2024, 91, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
285542, -3393, 1082, -2004, 91, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
285582, -3384, 1059, -1995, 91, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
285623, -3396, 1077, -1995, 91, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
285659, -3388, 1071, -1983, 91, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
285695, -3380, 1071, -2004, 91, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
285731, -3397, 1074, -2010, 91, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
285767, -3380, 1109, -2010, 91, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
285803, -3394, 1088, -1995, 91, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
285839, -3416, 1078, -1989, 91, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
285875, -3376, 1104, -1980, 91, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
285911, -3394, 1134, -2016, 91, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
285947, -3378, 1091, -2013, 91, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
285983, -3400, 1078, -2007, 91, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
286019, -3388, 1108, -2010, 91, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
286059, -3345, 1107, -2026, 91, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
286099, -3382, 1117, -2008, 91, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
286139, -3358, 1104, -1985, 91, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
286179, -3387, 1120, -2006, 91, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
286220, -3376, 1092, -2027, 91, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
286260, -3387, 1080, -2015, 91, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
286300, -3398, 1108, -2008, 91, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
286340, -3389, 1091, -1995, 91, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
286380, -3372, 1093, -1978, 91, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
286421, -3413, 1086, -2016, 91, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
286465, -3407, 1100, -2006, 91, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
286510, -3434, 1100, -1998, 91, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
286555, -3371, 1056, -1973, 91, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
286600, -3437, 1079, -1989, 91, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
286645, -3401, 1070, -2002, 91, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
286690, -3421, 1082, -2014, 91, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
286735, -3401, 1089, -1977, 91, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
286780, -3387, 1081, -1983, 91, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
286825, -3405, 1065, -1990, 91, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
286870, -3374, 1075, -1987, 91, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
286902, -3414, 1089, -1985, 92, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
286935, -3372, 1095, -1983, 92, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
286967, -3404, 1106, -1981, 92, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
287000, -3391, 1090, -1982, 92, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
287033, -3416, 1095, -1996, 92, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
287065, -3411, 1068, -1953, 92, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
287098, -3408, 1082, -1975, 92, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
287131, -3391, 1069, -1996, 92, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
287163, -3417, 1122, -1957, 92, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
287196, -3374, 1075, -1951, 92, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
287229, -3393, 1104, -1988, 92, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
287273, -3402, 1110, -1966, 92, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
287317, -3379, 1089, -1962, 92, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
287361, -3445, 1109, -1981, 92, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
287405, -3410, 1082, -1988, 92, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
287450, -3382, 1083, -1965, 92, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
287494, -3405, 1094, -1984, 92, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
287538, -3405, 1078, -1973, 92, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
287582, -3393, 1101, -1977, 92, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
287626, -3412, 1068, -1991, 92, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
287671, -3394, 1057, -1992, 92, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
287703, -3425, 1125, -1979, 92, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
287735, -3376, 1071, -1980, 92, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
287767, -3419, 1079, -1991, 92, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
287800, -3401, 1104, -2012, 92, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
287832, -3380, 1060, -2016, 92, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
287864, -3402, 1103, -1964, 92, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
287896, -3411, 1054, -1997, 92, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
287929, -3394, 1089, -2005, 92, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
287961, -3416, 1090, -1974, 92, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
287993, -3391, 1077, -1969, 92, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
288026, -3416, 1101, -1996, 92, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
288070, -3390, 1099, -2003, 92, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
288114, -3388, 1067, -1977, 92, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
288158, -3374, 1091, -2010, 92, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
288203, -3416, 1093, -2001, 92, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
288247, -3393, 1095, -1992, 92, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
288291, -3393, 1104, -1976, 92, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
288336, -3388, 1061, -1999, 92, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
288380, -3422, 1092, -2010, 92, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
288424, -3373, 1050, -2012, 92, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
288469, -3388, 1084, -1987, 92, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
288506, -3406, 1085, -1986, 92, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
288543, -3388, 1089, -1994, 92, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
288580, -3399, 1073, -1993, 92, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
288618, -3395, 1071, -2002, 92, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
288655, -3366, 1057, -1989, 92, 060ef4d1-7cdf-4269-bbaa-a495e9c5f1d0, , qunut, qunut, , 
