119052, -2892, 1395, -2393, 71, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
146774, -2629, 1778, -2549, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
146813, -2653, 1779, -2485, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
146850, -2646, 1724, -2532, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
146887, -2685, 1744, -2573, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
146924, -2687, 1789, -2583, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
146961, -2666, 1755, -2548, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
146998, -2677, 1719, -2579, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
147035, -2669, 1792, -2512, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
147072, -2651, 1787, -2560, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
147109, -2645, 1779, -2574, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
147146, -2670, 1835, -2551, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
147183, -2657, 1776, -2540, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
147221, -2686, 1743, -2542, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
147261, -2677, 1770, -2527, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
147301, -2691, 1736, -2532, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
147341, -2699, 1715, -2504, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
147381, -2745, 1758, -2514, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
147421, -2749, 1767, -2525, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
147461, -2737, 1748, -2553, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
147501, -2708, 1763, -2499, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
147541, -2681, 1791, -2461, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
147581, -2670, 1746, -2459, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
147622, -2745, 1745, -2452, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
147664, -2742, 1729, -2496, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
147706, -2760, 1740, -2482, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
147748, -2779, 1777, -2486, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
147791, -2761, 1726, -2483, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
147833, -2777, 1766, -2433, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
147875, -2735, 1779, -2467, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
147918, -2743, 1752, -2462, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
147960, -2737, 1766, -2441, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
148002, -2762, 1752, -2453, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
148045, -2760, 1764, -2411, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
148082, -2758, 1739, -2447, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
148119, -2803, 1758, -2451, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
148156, -2782, 1751, -2433, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
148194, -2779, 1792, -2405, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
148231, -2768, 1742, -2406, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
148268, -2820, 1737, -2385, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
148305, -2784, 1707, -2424, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
148343, -2794, 1725, -2428, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
148380, -2818, 1784, -2417, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
148417, -2779, 1740, -2428, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
148455, -2759, 1778, -2410, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
148496, -2779, 1851, -2416, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
148537, -2752, 1803, -2401, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
148579, -2748, 1792, -2423, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
148620, -2761, 1811, -2383, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
148662, -2734, 1809, -2396, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
148703, -2763, 1762, -2409, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
148744, -2778, 1761, -2418, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
148786, -2807, 1817, -2390, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
148827, -2770, 1768, -2449, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
148869, -2741, 1783, -2439, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
148899, -2787, 1768, -2420, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
148930, -2756, 1731, -2437, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
148961, -2778, 1737, -2422, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
148992, -2739, 1777, -2442, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
149023, -2734, 1722, -2441, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
149053, -2758, 1734, -2467, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
149084, -2739, 1762, -2473, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
149115, -2769, 1731, -2484, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
149146, -2711, 1739, -2469, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
149177, -2744, 1753, -2487, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
149208, -2754, 1753, -2493, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
149248, -2733, 1730, -2474, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
149289, -2718, 1749, -2488, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
149329, -2731, 1747, -2485, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
149370, -2711, 1769, -2499, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
149410, -2731, 1761, -2508, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
149451, -2728, 1758, -2503, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
149491, -2747, 1698, -2486, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
149532, -2706, 1697, -2515, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
149572, -2729, 1710, -2494, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
149613, -2736, 1676, -2494, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
149653, -2765, 1701, -2482, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
149694, -2760, 1721, -2535, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
149734, -2743, 1675, -2497, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
149775, -2776, 1674, -2488, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
149816, -2755, 1684, -2502, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
149856, -2748, 1690, -2502, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
149897, -2700, 1654, -2516, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
149937, -2734, 1725, -2519, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
149978, -2746, 1733, -2502, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
150019, -2721, 1699, -2491, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
150056, -2751, 1709, -2515, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
150093, -2739, 1714, -2526, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
150130, -2736, 1683, -2522, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
150167, -2697, 1756, -2512, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
150204, -2691, 1704, -2515, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
150242, -2761, 1704, -2526, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
150279, -2725, 1760, -2534, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
150316, -2715, 1725, -2526, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
150353, -2754, 1743, -2532, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
150390, -2728, 1740, -2514, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
150428, -2722, 1669, -2534, 79, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
150472, -2747, 1722, -2522, 81, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
150516, -2731, 1695, -2515, 81, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
150560, -2712, 1664, -2507, 81, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
150604, -2721, 1746, -2488, 81, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
150648, -2692, 1732, -2471, 81, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
150692, -2722, 1670, -2482, 81, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
150736, -2780, 1712, -2477, 81, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
150780, -2765, 1722, -2530, 81, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
150824, -2727, 1757, -2558, 81, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
150869, -2718, 1687, -2534, 81, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
150901, -2763, 1722, -2555, 81, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
150933, -2718, 1730, -2504, 81, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
150965, -2724, 1753, -2559, 81, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
150997, -2714, 1687, -2495, 81, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
151029, -2760, 1691, -2497, 81, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
151061, -2761, 1702, -2459, 81, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
151093, -2735, 1698, -2466, 81, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
151125, -2716, 1703, -2482, 81, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
151157, -2738, 1708, -2473, 81, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
151189, -2776, 1768, -2500, 81, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
151222, -2754, 1738, -2498, 81, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
151262, -2773, 1742, -2466, 81, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
151303, -2776, 1684, -2504, 81, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
151343, -2757, 1681, -2482, 81, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
151384, -2762, 1699, -2400, 81, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
151425, -2722, 1678, -2388, 81, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
151465, -2750, 1703, -2462, 81, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
151506, -2768, 1731, -2422, 81, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
151546, -2758, 1707, -2446, 81, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
151587, -2752, 1714, -2451, 81, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
151628, -2772, 1729, -2431, 81, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
151670, -2763, 1704, -2458, 81, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
151712, -2758, 1693, -2451, 81, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
151755, -2784, 1700, -2457, 81, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
151797, -2778, 1745, -2497, 81, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
151840, -2796, 1746, -2473, 81, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
151882, -2730, 1736, -2516, 81, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
151924, -2742, 1743, -2514, 81, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
151967, -2771, 1723, -2504, 81, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
152009, -2721, 1693, -2503, 81, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
152052, -2727, 1725, -2509, 81, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
152085, -2702, 1717, -2476, 81, 4eb7c29f-1d81-4fd9-a47f-421981c69066, , qunut, qunut, , 
