29654, 115, 4079, -64, 86, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
56908, 131, 4061, -691, 86, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
56944, 164, 4038, -673, 86, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
56980, 137, 4022, -666, 86, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
57021, 156, 4057, -646, 86, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
57063, 140, 4019, -701, 86, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
57105, 180, 4043, -664, 86, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
57147, 125, 4049, -632, 86, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
57189, 141, 4054, -609, 86, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
57231, 153, 4055, -677, 86, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
57273, 161, 4067, -668, 86, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
57315, 140, 4032, -653, 86, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
57357, 132, 4015, -637, 86, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
57399, 118, 4028, -661, 86, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
57445, 138, 4064, -674, 86, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
57491, 152, 4056, -649, 86, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
57537, 142, 4048, -654, 86, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
57583, 127, 4048, -638, 86, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
57630, 132, 4056, -651, 86, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
57676, 156, 4052, -667, 86, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
57722, 152, 4053, -656, 86, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
57768, 147, 4042, -668, 86, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
57814, 143, 4052, -650, 86, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
57861, 113, 4036, -665, 86, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
57891, 143, 4048, -655, 86, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
57921, 114, 4041, -652, 86, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
57951, 131, 4046, -659, 86, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
57981, 137, 4057, -659, 86, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
58011, 140, 4038, -645, 86, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
58042, 117, 4059, -709, 86, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
58072, 141, 4066, -673, 86, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
58102, 118, 4033, -632, 86, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
58132, 145, 4023, -647, 86, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
58162, 164, 4034, -675, 86, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
58193, 138, 4079, -675, 86, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
58233, 133, 4025, -665, 88, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
58273, 95, 4048, -660, 88, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
58313, 130, 4036, -653, 88, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
58353, 151, 4058, -665, 88, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
58393, 162, 4057, -676, 88, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
58433, 139, 4051, -662, 88, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
58473, 133, 4052, -664, 88, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
58513, 146, 4060, -690, 88, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
58553, 127, 4021, -683, 88, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
58594, 111, 4054, -682, 88, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
58627, 127, 4062, -662, 88, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
58660, 137, 4052, -663, 88, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
58694, 145, 4059, -689, 88, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
58727, 154, 4057, -676, 88, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
58761, 118, 4057, -675, 88, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
58794, 128, 4039, -682, 88, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
58828, 138, 4051, -649, 88, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
58861, 139, 4045, -650, 88, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
58895, 144, 4078, -705, 88, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
58928, 157, 4043, -691, 88, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
58962, 131, 4044, -664, 88, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
59003, 105, 4053, -656, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
59044, 129, 4039, -635, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
59086, 145, 4043, -632, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
59127, 164, 4075, -650, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
59169, 131, 4063, -671, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
59210, 144, 4036, -657, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
59251, 137, 4032, -635, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
59293, 140, 4055, -647, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
59334, 169, 4044, -638, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
59376, 140, 4036, -644, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
59418, 159, 4071, -632, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
59460, 168, 4043, -599, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
59503, 144, 4052, -618, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
59545, 165, 4058, -664, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
59588, 144, 4057, -620, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
59630, 149, 4055, -602, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
59672, 131, 4073, -594, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
59715, 157, 4084, -633, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
59757, 150, 4036, -652, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
59800, 128, 4029, -632, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
59835, 142, 4041, -582, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
59870, 159, 4086, -580, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
59906, 144, 4054, -597, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
59941, 150, 4043, -617, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
59976, 137, 4055, -621, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
60012, 168, 4066, -615, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
60047, 156, 4048, -578, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
60082, 148, 4041, -590, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
60118, 136, 4019, -614, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
60153, 141, 4056, -612, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
60189, 124, 4061, -600, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
60229, 149, 4067, -562, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
60269, 156, 4065, -554, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
60310, 150, 4070, -542, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
60350, 144, 4062, -593, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
60391, 129, 4048, -644, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
60431, 136, 4039, -657, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
60471, 135, 4041, -684, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
60512, 132, 4042, -653, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
60552, 138, 4037, -640, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
60593, 133, 4057, -613, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
60629, 168, 4076, -616, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
60665, 132, 4046, -615, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
60702, 155, 4048, -612, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
60738, 134, 4047, -633, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
60774, 158, 4039, -604, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
60811, 144, 4061, -600, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
60847, 173, 4061, -575, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
60883, 142, 4052, -617, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
60920, 149, 4043, -618, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
60956, 160, 4036, -629, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
60993, 146, 4045, -590, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
61030, 162, 4060, -610, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
61067, 138, 4061, -586, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
61104, 141, 4072, -593, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
61141, 131, 4050, -574, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
61178, 150, 4044, -569, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
61215, 156, 4066, -604, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
61252, 147, 4068, -604, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
61289, 165, 4056, -584, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
61326, 151, 4069, -604, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
61363, 130, 4056, -576, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
61406, 132, 4034, -587, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
61450, 136, 4064, -572, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
61493, 149, 4061, -563, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
61537, 138, 4054, -568, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
61580, 171, 4058, -531, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
61624, 141, 4017, -569, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
61667, 162, 4081, -614, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
61711, 162, 4095, -608, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
61754, 166, 4017, -553, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
61798, 160, 4024, -544, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
61834, 149, 4087, -549, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
61870, 152, 4064, -560, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
61906, 160, 4063, -578, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
61942, 143, 4075, -555, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
61978, 155, 4066, -577, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
62015, 161, 4084, -545, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
62051, 151, 4065, -574, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
62087, 164, 4040, -604, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
62123, 170, 4035, -557, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
62159, 177, 4080, -506, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
62196, 151, 4077, -458, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
62232, 129, 4065, -496, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
62269, 157, 4046, -559, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
62306, 157, 4055, -610, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
62343, 164, 4110, -611, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
62380, 163, 4059, -558, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
62416, 124, 4040, -488, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
62453, 134, 4088, -509, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
62490, 156, 4103, -518, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
62527, 163, 3990, -568, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
62564, 194, 4053, -582, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
62605, 201, 4082, -561, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
62646, 166, 4034, -590, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
62687, 183, 4030, -553, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
62728, 175, 4046, -518, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
62769, 163, 4081, -529, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
62810, 172, 4062, -525, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
62851, 177, 4092, -529, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
62892, 165, 4050, -549, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
62933, 189, 4051, -549, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
62975, 189, 4057, -580, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
63011, 193, 4055, -593, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
63048, 193, 4075, -549, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
63084, 170, 4069, -506, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
63121, 187, 4064, -528, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
63158, 171, 4073, -593, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
63194, 166, 4062, -594, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
63231, 166, 4038, -556, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
63268, 188, 4073, -522, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
63304, 175, 4066, -545, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
63341, 154, 4065, -558, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
63378, 162, 4064, -540, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
63420, 155, 4043, -573, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
63462, 167, 4075, -565, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
63504, 167, 4067, -567, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
63546, 175, 4045, -541, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
63588, 155, 4074, -557, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
63630, 160, 4058, -588, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
63672, 133, 4035, -585, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
63714, 139, 4031, -518, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
63756, 168, 4054, -470, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
63799, 192, 4073, -421, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
63834, 181, 4097, -568, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
63870, 167, 4079, -631, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
63906, 164, 4071, -591, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
63942, 131, 4016, -606, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
63978, 148, 4053, -625, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
64014, 160, 4064, -643, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
64050, 162, 4051, -603, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
64086, 146, 4041, -571, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
64122, 156, 4064, -544, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
64158, 193, 4056, -573, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
64194, 179, 4044, -632, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
64232, 182, 4072, -620, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
64271, 172, 4071, -600, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
64310, 189, 4076, -564, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
64349, 163, 4051, -587, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
64388, 168, 4035, -608, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
64427, 168, 4064, -618, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
64466, 188, 4048, -622, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
64505, 159, 4034, -619, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
64544, 176, 4028, -596, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
64583, 189, 4080, -534, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
64623, 176, 4066, -624, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
64663, 173, 4048, -610, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
64703, 154, 4050, -639, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
64743, 174, 4062, -631, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
64783, 184, 4066, -589, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
64823, 165, 4040, -619, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
64863, 179, 4033, -620, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
64903, 185, 4078, -613, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
64943, 162, 4065, -637, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
64983, 157, 4040, -630, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
65024, 184, 4050, -619, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
65065, 167, 4059, -637, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
65106, 160, 4051, -634, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
65147, 184, 4039, -626, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
65188, 171, 4044, -621, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
65229, 171, 4044, -619, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
65270, 171, 4041, -629, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
65311, 190, 4072, -614, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
65352, 180, 4041, -666, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
65393, 174, 4039, -657, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
65435, 171, 4058, -573, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
65472, 172, 4045, -587, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
65509, 174, 4081, -640, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
65546, 182, 4048, -609, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
65584, 194, 4063, -621, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
65621, 171, 4045, -615, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
65658, 150, 4019, -617, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
65696, 190, 4050, -631, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
65733, 169, 4084, -640, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
65770, 164, 4067, -624, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
65808, 166, 4045, -580, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
65842, 144, 4071, -567, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
65876, 152, 4037, -622, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
65910, 157, 4060, -595, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
65944, 172, 4067, -621, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
65978, 180, 4056, -609, 89, 18cf65c0-d367-46bd-b9b6-651a25b3e005, , berdiri, bersedekap, , 
