20237, -1071, 3746, -1315, , 1de9b0fb-5614-44f6-be92-2c04a818176d, , berdiri, bersedekap, , 
47405, -1058, 3573, -1687, 54, 1de9b0fb-5614-44f6-be92-2c04a818176d, , berdiri, bersedekap, , 
47445, -1059, 3601, -1682, 54, 1de9b0fb-5614-44f6-be92-2c04a818176d, , berdiri, bersedekap, , 
47485, -1080, 3550, -1664, 54, 1de9b0fb-5614-44f6-be92-2c04a818176d, , berdiri, bersedekap, , 
47525, -1083, 3607, -1690, 54, 1de9b0fb-5614-44f6-be92-2c04a818176d, , berdiri, bersedekap, , 
47565, -1088, 3599, -1673, 54, 1de9b0fb-5614-44f6-be92-2c04a818176d, , berdiri, bersedekap, , 
47606, -1077, 3571, -1698, 54, 1de9b0fb-5614-44f6-be92-2c04a818176d, , berdiri, bersedekap, , 
47646, -1092, 3552, -1675, 54, 1de9b0fb-5614-44f6-be92-2c04a818176d, , berdiri, bersedekap, , 
47686, -1085, 3589, -1677, 54, 1de9b0fb-5614-44f6-be92-2c04a818176d, , berdiri, bersedekap, , 
47726, -1076, 3593, -1691, 54, 1de9b0fb-5614-44f6-be92-2c04a818176d, , berdiri, bersedekap, , 
47766, -1084, 3575, -1678, 54, 1de9b0fb-5614-44f6-be92-2c04a818176d, , berdiri, bersedekap, , 
47807, -1091, 3566, -1691, 54, 1de9b0fb-5614-44f6-be92-2c04a818176d, , berdiri, bersedekap, , 
47844, -1095, 3579, -1679, 54, 1de9b0fb-5614-44f6-be92-2c04a818176d, , berdiri, bersedekap, , 
47881, -1109, 3608, -1712, 54, 1de9b0fb-5614-44f6-be92-2c04a818176d, , berdiri, bersedekap, , 
47918, -1055, 3543, -1666, 54, 1de9b0fb-5614-44f6-be92-2c04a818176d, , berdiri, bersedekap, , 
47956, -1054, 3601, -1695, 54, 1de9b0fb-5614-44f6-be92-2c04a818176d, , berdiri, bersedekap, , 
47993, -1089, 3607, -1726, 54, 1de9b0fb-5614-44f6-be92-2c04a818176d, , berdiri, bersedekap, , 
48030, -1053, 3626, -1703, 54, 1de9b0fb-5614-44f6-be92-2c04a818176d, , berdiri, bersedekap, , 
48067, -1065, 3545, -1689, 54, 1de9b0fb-5614-44f6-be92-2c04a818176d, , berdiri, bersedekap, , 
48105, -1073, 3562, -1716, 54, 1de9b0fb-5614-44f6-be92-2c04a818176d, , berdiri, bersedekap, , 
48142, -1073, 3521, -1647, 54, 1de9b0fb-5614-44f6-be92-2c04a818176d, , berdiri, bersedekap, , 
48179, -1077, 3573, -1691, 54, 1de9b0fb-5614-44f6-be92-2c04a818176d, , berdiri, bersedekap, , 
48217, -1100, 3555, -1698, 54, 1de9b0fb-5614-44f6-be92-2c04a818176d, , berdiri, bersedekap, , 
48257, -1115, 3564, -1724, 54, 1de9b0fb-5614-44f6-be92-2c04a818176d, , berdiri, bersedekap, , 
48298, -1071, 3570, -1667, 54, 1de9b0fb-5614-44f6-be92-2c04a818176d, , berdiri, bersedekap, , 
48339, -1125, 3526, -1716, 54, 1de9b0fb-5614-44f6-be92-2c04a818176d, , berdiri, bersedekap, , 
48379, -1101, 3559, -1701, 54, 1de9b0fb-5614-44f6-be92-2c04a818176d, , berdiri, bersedekap, , 
48420, -1099, 3577, -1717, 54, 1de9b0fb-5614-44f6-be92-2c04a818176d, , berdiri, bersedekap, , 
48461, -1097, 3555, -1685, 54, 1de9b0fb-5614-44f6-be92-2c04a818176d, , berdiri, bersedekap, , 
48501, -1091, 3584, -1711, 54, 1de9b0fb-5614-44f6-be92-2c04a818176d, , berdiri, bersedekap, , 
48542, -1075, 3557, -1666, 54, 1de9b0fb-5614-44f6-be92-2c04a818176d, , berdiri, bersedekap, , 
48583, -1077, 3565, -1692, 54, 1de9b0fb-5614-44f6-be92-2c04a818176d, , berdiri, bersedekap, , 
48624, -1077, 3573, -1694, 54, 1de9b0fb-5614-44f6-be92-2c04a818176d, , berdiri, bersedekap, , 
48660, -1069, 3551, -1727, 54, 1de9b0fb-5614-44f6-be92-2c04a818176d, , berdiri, bersedekap, , 
48696, -1076, 3578, -1646, 54, 1de9b0fb-5614-44f6-be92-2c04a818176d, , berdiri, bersedekap, , 
48733, -1066, 3564, -1714, 54, 1de9b0fb-5614-44f6-be92-2c04a818176d, , berdiri, bersedekap, , 
48769, -1120, 3570, -1682, 54, 1de9b0fb-5614-44f6-be92-2c04a818176d, , berdiri, bersedekap, , 
48806, -1097, 3575, -1727, 54, 1de9b0fb-5614-44f6-be92-2c04a818176d, , berdiri, bersedekap, , 
48842, -1094, 3565, -1713, 54, 1de9b0fb-5614-44f6-be92-2c04a818176d, , berdiri, bersedekap, , 
48879, -1059, 3573, -1710, 54, 1de9b0fb-5614-44f6-be92-2c04a818176d, , berdiri, bersedekap, , 
48915, -1077, 3530, -1664, 54, 1de9b0fb-5614-44f6-be92-2c04a818176d, , berdiri, bersedekap, , 
48952, -1112, 3595, -1692, 54, 1de9b0fb-5614-44f6-be92-2c04a818176d, , berdiri, bersedekap, , 
48988, -1099, 3560, -1671, 54, 1de9b0fb-5614-44f6-be92-2c04a818176d, , berdiri, bersedekap, , 
49025, -1105, 3560, -1677, 54, 1de9b0fb-5614-44f6-be92-2c04a818176d, , berdiri, bersedekap, , 
49062, -1103, 3557, -1677, 54, 1de9b0fb-5614-44f6-be92-2c04a818176d, , berdiri, bersedekap, , 
49099, -1108, 3588, -1697, 54, 1de9b0fb-5614-44f6-be92-2c04a818176d, , berdiri, bersedekap, , 
49136, -1087, 3566, -1676, 54, 1de9b0fb-5614-44f6-be92-2c04a818176d, , berdiri, bersedekap, , 
49173, -1104, 3570, -1688, 54, 1de9b0fb-5614-44f6-be92-2c04a818176d, , berdiri, bersedekap, , 
49211, -1083, 3548, -1662, 54, 1de9b0fb-5614-44f6-be92-2c04a818176d, , berdiri, bersedekap, , 
49248, -1104, 3564, -1690, 54, 1de9b0fb-5614-44f6-be92-2c04a818176d, , berdiri, bersedekap, , 
49285, -1080, 3550, -1679, 54, 1de9b0fb-5614-44f6-be92-2c04a818176d, , berdiri, bersedekap, , 
49322, -1060, 3594, -1663, 54, 1de9b0fb-5614-44f6-be92-2c04a818176d, , berdiri, bersedekap, , 
49359, -1076, 3556, -1723, 54, 1de9b0fb-5614-44f6-be92-2c04a818176d, , berdiri, bersedekap, , 
49397, -1062, 3598, -1647, 54, 1de9b0fb-5614-44f6-be92-2c04a818176d, , berdiri, bersedekap, , 
49437, -1066, 3592, -1701, 55, 1de9b0fb-5614-44f6-be92-2c04a818176d, , berdiri, bersedekap, , 
49478, -1087, 3559, -1667, 55, 1de9b0fb-5614-44f6-be92-2c04a818176d, , berdiri, bersedekap, , 
49519, -1092, 3572, -1692, 55, 1de9b0fb-5614-44f6-be92-2c04a818176d, , berdiri, bersedekap, , 
49559, -1093, 3587, -1700, 55, 1de9b0fb-5614-44f6-be92-2c04a818176d, , berdiri, bersedekap, , 
49600, -1055, 3552, -1681, 55, 1de9b0fb-5614-44f6-be92-2c04a818176d, , berdiri, bersedekap, , 
49641, -1072, 3563, -1656, 55, 1de9b0fb-5614-44f6-be92-2c04a818176d, , berdiri, bersedekap, , 
49681, -1062, 3613, -1698, 55, 1de9b0fb-5614-44f6-be92-2c04a818176d, , berdiri, bersedekap, , 
49722, -1041, 3584, -1673, 55, 1de9b0fb-5614-44f6-be92-2c04a818176d, , berdiri, bersedekap, , 
49763, -1050, 3551, -1618, 55, 1de9b0fb-5614-44f6-be92-2c04a818176d, , berdiri, bersedekap, , 
49804, -1045, 3607, -1707, 55, 1de9b0fb-5614-44f6-be92-2c04a818176d, , berdiri, bersedekap, , 
49842, -1069, 3598, -1679, 55, 1de9b0fb-5614-44f6-be92-2c04a818176d, , berdiri, bersedekap, , 
49880, -1062, 3605, -1706, 55, 1de9b0fb-5614-44f6-be92-2c04a818176d, , berdiri, bersedekap, , 
49918, -1061, 3548, -1664, 55, 1de9b0fb-5614-44f6-be92-2c04a818176d, , berdiri, bersedekap, , 
49956, -1076, 3584, -1690, 55, 1de9b0fb-5614-44f6-be92-2c04a818176d, , berdiri, bersedekap, , 
49994, -1043, 3588, -1706, 55, 1de9b0fb-5614-44f6-be92-2c04a818176d, , berdiri, bersedekap, , 
50033, -1031, 3548, -1678, 55, 1de9b0fb-5614-44f6-be92-2c04a818176d, , berdiri, bersedekap, , 
50071, -1035, 3577, -1699, 55, 1de9b0fb-5614-44f6-be92-2c04a818176d, , berdiri, bersedekap, , 
50109, -1030, 3565, -1734, 55, 1de9b0fb-5614-44f6-be92-2c04a818176d, , berdiri, bersedekap, , 
50147, -1069, 3588, -1666, 55, 1de9b0fb-5614-44f6-be92-2c04a818176d, , berdiri, bersedekap, , 
50185, -1062, 3587, -1699, 55, 1de9b0fb-5614-44f6-be92-2c04a818176d, , berdiri, bersedekap, , 
50224, -1062, 3552, -1698, 55, 1de9b0fb-5614-44f6-be92-2c04a818176d, , berdiri, bersedekap, , 
50263, -1038, 3571, -1705, 55, 1de9b0fb-5614-44f6-be92-2c04a818176d, , berdiri, bersedekap, , 
50302, -1035, 3572, -1718, 55, 1de9b0fb-5614-44f6-be92-2c04a818176d, , berdiri, bersedekap, , 
50342, -1021, 3582, -1713, 55, 1de9b0fb-5614-44f6-be92-2c04a818176d, , berdiri, bersedekap, , 
50381, -1052, 3546, -1689, 55, 1de9b0fb-5614-44f6-be92-2c04a818176d, , berdiri, bersedekap, , 
50421, -1073, 3576, -1734, 55, 1de9b0fb-5614-44f6-be92-2c04a818176d, , berdiri, bersedekap, , 
50460, -1053, 3590, -1710, 55, 1de9b0fb-5614-44f6-be92-2c04a818176d, , berdiri, bersedekap, , 
50499, -1070, 3531, -1713, 55, 1de9b0fb-5614-44f6-be92-2c04a818176d, , berdiri, bersedekap, , 
50539, -1073, 3547, -1736, 55, 1de9b0fb-5614-44f6-be92-2c04a818176d, , berdiri, bersedekap, , 
50578, -1063, 3472, -1691, 55, 1de9b0fb-5614-44f6-be92-2c04a818176d, , berdiri, bersedekap, , 
50618, -1049, 3541, -1737, 55, 1de9b0fb-5614-44f6-be92-2c04a818176d, , berdiri, bersedekap, , 
50653, -1064, 3587, -1731, 55, 1de9b0fb-5614-44f6-be92-2c04a818176d, , berdiri, bersedekap, , 
50688, -1091, 3603, -1721, 55, 1de9b0fb-5614-44f6-be92-2c04a818176d, , berdiri, bersedekap, , 
50723, -1050, 3542, -1694, 55, 1de9b0fb-5614-44f6-be92-2c04a818176d, , berdiri, bersedekap, , 
50758, -1065, 3532, -1704, 55, 1de9b0fb-5614-44f6-be92-2c04a818176d, , berdiri, bersedekap, , 
50793, -1064, 3579, -1711, 55, 1de9b0fb-5614-44f6-be92-2c04a818176d, , berdiri, bersedekap, , 
50828, -1061, 3544, -1752, 55, 1de9b0fb-5614-44f6-be92-2c04a818176d, , berdiri, bersedekap, , 
50863, -1109, 3588, -1708, 55, 1de9b0fb-5614-44f6-be92-2c04a818176d, , berdiri, bersedekap, , 
50898, -1060, 3566, -1733, 55, 1de9b0fb-5614-44f6-be92-2c04a818176d, , berdiri, bersedekap, , 
50933, -1045, 3510, -1705, 55, 1de9b0fb-5614-44f6-be92-2c04a818176d, , berdiri, bersedekap, , 
50968, -1046, 3537, -1745, 55, 1de9b0fb-5614-44f6-be92-2c04a818176d, , berdiri, bersedekap, , 
51004, -1032, 3563, -1746, 55, 1de9b0fb-5614-44f6-be92-2c04a818176d, , berdiri, bersedekap, , 
51042, -1066, 3571, -1723, 55, 1de9b0fb-5614-44f6-be92-2c04a818176d, , berdiri, bersedekap, , 
51081, -1029, 3557, -1729, 55, 1de9b0fb-5614-44f6-be92-2c04a818176d, , berdiri, bersedekap, , 
51120, -1042, 3571, -1764, 55, 1de9b0fb-5614-44f6-be92-2c04a818176d, , berdiri, bersedekap, , 
51159, -1075, 3549, -1750, 55, 1de9b0fb-5614-44f6-be92-2c04a818176d, , berdiri, bersedekap, , 
51198, -1025, 3567, -1741, 55, 1de9b0fb-5614-44f6-be92-2c04a818176d, , berdiri, bersedekap, , 
51236, -973, 3541, -1740, 55, 1de9b0fb-5614-44f6-be92-2c04a818176d, , berdiri, bersedekap, , 
51275, -1071, 3539, -1730, 55, 1de9b0fb-5614-44f6-be92-2c04a818176d, , berdiri, bersedekap, , 
51314, -1090, 3496, -1748, 55, 1de9b0fb-5614-44f6-be92-2c04a818176d, , berdiri, bersedekap, , 
51353, -1074, 3488, -1715, 55, 1de9b0fb-5614-44f6-be92-2c04a818176d, , berdiri, bersedekap, , 
51392, -1034, 3552, -1765, 55, 1de9b0fb-5614-44f6-be92-2c04a818176d, , berdiri, bersedekap, , 
51433, -1128, 3565, -1778, 55, 1de9b0fb-5614-44f6-be92-2c04a818176d, , berdiri, bersedekap, , 
