116326, 214, 4030, 379, 79, 1f1e54b6-02ed-422a-b04a-e035436ad25e, , berdiri, bersedekap, , 
142819, -4, 4023, -767, 116, 1f1e54b6-02ed-422a-b04a-e035436ad25e, , berdiri, bersedekap, , 
142858, -12, 4025, -733, 116, 1f1e54b6-02ed-422a-b04a-e035436ad25e, , berdiri, bersedekap, , 
142898, -32, 4034, -761, 116, 1f1e54b6-02ed-422a-b04a-e035436ad25e, , berdiri, bersedekap, , 
142937, 2, 4032, -764, 116, 1f1e54b6-02ed-422a-b04a-e035436ad25e, , berdiri, bersedekap, , 
142976, 23, 4034, -706, 116, 1f1e54b6-02ed-422a-b04a-e035436ad25e, , berdiri, bersedekap, , 
143016, -10, 4065, -756, 116, 1f1e54b6-02ed-422a-b04a-e035436ad25e, , berdiri, bersedekap, , 
143055, -42, 4032, -768, 116, 1f1e54b6-02ed-422a-b04a-e035436ad25e, , berdiri, bersedekap, , 
143094, -13, 4040, -722, 116, 1f1e54b6-02ed-422a-b04a-e035436ad25e, , berdiri, bersedekap, , 
143134, -10, 4044, -763, 116, 1f1e54b6-02ed-422a-b04a-e035436ad25e, , berdiri, bersedekap, , 
143174, 3, 4031, -802, 116, 1f1e54b6-02ed-422a-b04a-e035436ad25e, , berdiri, bersedekap, , 
143214, -18, 4013, -775, 116, 1f1e54b6-02ed-422a-b04a-e035436ad25e, , berdiri, bersedekap, , 
143254, -47, 4009, -766, 116, 1f1e54b6-02ed-422a-b04a-e035436ad25e, , berdiri, bersedekap, , 
143294, -8, 4011, -763, 116, 1f1e54b6-02ed-422a-b04a-e035436ad25e, , berdiri, bersedekap, , 
143334, -2, 4012, -757, 116, 1f1e54b6-02ed-422a-b04a-e035436ad25e, , berdiri, bersedekap, , 
143374, -22, 4045, -770, 116, 1f1e54b6-02ed-422a-b04a-e035436ad25e, , berdiri, bersedekap, , 
143414, -22, 4064, -834, 116, 1f1e54b6-02ed-422a-b04a-e035436ad25e, , berdiri, bersedekap, , 
143454, -45, 3995, -837, 116, 1f1e54b6-02ed-422a-b04a-e035436ad25e, , berdiri, bersedekap, , 
143494, -22, 3969, -818, 116, 1f1e54b6-02ed-422a-b04a-e035436ad25e, , berdiri, bersedekap, , 
143535, -34, 4030, -774, 116, 1f1e54b6-02ed-422a-b04a-e035436ad25e, , berdiri, bersedekap, , 
143571, -44, 4027, -852, 115, 1f1e54b6-02ed-422a-b04a-e035436ad25e, , berdiri, bersedekap, , 
143608, -28, 4053, -799, 115, 1f1e54b6-02ed-422a-b04a-e035436ad25e, , berdiri, bersedekap, , 
143645, -38, 3995, -840, 115, 1f1e54b6-02ed-422a-b04a-e035436ad25e, , berdiri, bersedekap, , 
143682, -18, 3938, -862, 115, 1f1e54b6-02ed-422a-b04a-e035436ad25e, , berdiri, bersedekap, , 
143719, -22, 4033, -845, 115, 1f1e54b6-02ed-422a-b04a-e035436ad25e, , berdiri, bersedekap, , 
143755, -5, 4094, -816, 115, 1f1e54b6-02ed-422a-b04a-e035436ad25e, , berdiri, bersedekap, , 
143792, -43, 4064, -840, 115, 1f1e54b6-02ed-422a-b04a-e035436ad25e, , berdiri, bersedekap, , 
143829, -44, 3980, -815, 115, 1f1e54b6-02ed-422a-b04a-e035436ad25e, , berdiri, bersedekap, , 
143866, -91, 3999, -832, 115, 1f1e54b6-02ed-422a-b04a-e035436ad25e, , berdiri, bersedekap, , 
143903, -64, 4038, -835, 115, 1f1e54b6-02ed-422a-b04a-e035436ad25e, , berdiri, bersedekap, , 
143940, -45, 3989, -825, 115, 1f1e54b6-02ed-422a-b04a-e035436ad25e, , berdiri, bersedekap, , 
143981, -61, 3979, -853, 115, 1f1e54b6-02ed-422a-b04a-e035436ad25e, , berdiri, bersedekap, , 
144022, -60, 3976, -952, 115, 1f1e54b6-02ed-422a-b04a-e035436ad25e, , berdiri, bersedekap, , 
144063, -21, 4005, -843, 115, 1f1e54b6-02ed-422a-b04a-e035436ad25e, , berdiri, bersedekap, , 
144104, -19, 4019, -747, 115, 1f1e54b6-02ed-422a-b04a-e035436ad25e, , berdiri, bersedekap, , 
144145, -67, 4051, -816, 115, 1f1e54b6-02ed-422a-b04a-e035436ad25e, , berdiri, bersedekap, , 
144186, -14, 4102, -807, 115, 1f1e54b6-02ed-422a-b04a-e035436ad25e, , berdiri, bersedekap, , 
144227, 12, 4039, -799, 115, 1f1e54b6-02ed-422a-b04a-e035436ad25e, , berdiri, bersedekap, , 
144268, -18, 4027, -825, 115, 1f1e54b6-02ed-422a-b04a-e035436ad25e, , berdiri, bersedekap, , 
144309, -23, 4029, -801, 115, 1f1e54b6-02ed-422a-b04a-e035436ad25e, , berdiri, bersedekap, , 
144350, -33, 3979, -807, 115, 1f1e54b6-02ed-422a-b04a-e035436ad25e, , berdiri, bersedekap, , 
144385, -11, 4008, -827, 114, 1f1e54b6-02ed-422a-b04a-e035436ad25e, , berdiri, bersedekap, , 
144421, -23, 4007, -792, 114, 1f1e54b6-02ed-422a-b04a-e035436ad25e, , berdiri, bersedekap, , 
144457, -33, 4065, -822, 114, 1f1e54b6-02ed-422a-b04a-e035436ad25e, , berdiri, bersedekap, , 
144493, 0, 4020, -858, 114, 1f1e54b6-02ed-422a-b04a-e035436ad25e, , berdiri, bersedekap, , 
144529, -4, 3974, -822, 114, 1f1e54b6-02ed-422a-b04a-e035436ad25e, , berdiri, bersedekap, , 
144564, -48, 4014, -806, 114, 1f1e54b6-02ed-422a-b04a-e035436ad25e, , berdiri, bersedekap, , 
144600, -40, 4047, -814, 114, 1f1e54b6-02ed-422a-b04a-e035436ad25e, , berdiri, bersedekap, , 
144636, -14, 4022, -816, 114, 1f1e54b6-02ed-422a-b04a-e035436ad25e, , berdiri, bersedekap, , 
144672, -26, 3996, -842, 114, 1f1e54b6-02ed-422a-b04a-e035436ad25e, , berdiri, bersedekap, , 
144708, -32, 3925, -834, 114, 1f1e54b6-02ed-422a-b04a-e035436ad25e, , berdiri, bersedekap, , 
144744, -5, 3962, -789, 114, 1f1e54b6-02ed-422a-b04a-e035436ad25e, , berdiri, bersedekap, , 
144783, -10, 4070, -753, 114, 1f1e54b6-02ed-422a-b04a-e035436ad25e, , berdiri, bersedekap, , 
144823, -44, 4126, -834, 114, 1f1e54b6-02ed-422a-b04a-e035436ad25e, , berdiri, bersedekap, , 
144863, -33, 4068, -798, 114, 1f1e54b6-02ed-422a-b04a-e035436ad25e, , berdiri, bersedekap, , 
144902, 19, 4003, -788, 114, 1f1e54b6-02ed-422a-b04a-e035436ad25e, , berdiri, bersedekap, , 
144942, 27, 4024, -825, 114, 1f1e54b6-02ed-422a-b04a-e035436ad25e, , berdiri, bersedekap, , 
144982, 20, 4047, -855, 114, 1f1e54b6-02ed-422a-b04a-e035436ad25e, , berdiri, bersedekap, , 
145021, 26, 3957, -821, 114, 1f1e54b6-02ed-422a-b04a-e035436ad25e, , berdiri, bersedekap, , 
145061, 4, 4022, -871, 114, 1f1e54b6-02ed-422a-b04a-e035436ad25e, , berdiri, bersedekap, , 
145101, -16, 4034, -849, 114, 1f1e54b6-02ed-422a-b04a-e035436ad25e, , berdiri, bersedekap, , 
145141, -33, 4099, -836, 114, 1f1e54b6-02ed-422a-b04a-e035436ad25e, , berdiri, bersedekap, , 
145185, 14, 4016, -761, 114, 1f1e54b6-02ed-422a-b04a-e035436ad25e, , berdiri, bersedekap, , 
145229, 21, 3965, -697, 114, 1f1e54b6-02ed-422a-b04a-e035436ad25e, , berdiri, bersedekap, , 
145274, -20, 3979, -812, 114, 1f1e54b6-02ed-422a-b04a-e035436ad25e, , berdiri, bersedekap, , 
145318, -26, 4021, -807, 114, 1f1e54b6-02ed-422a-b04a-e035436ad25e, , berdiri, bersedekap, , 
145363, -35, 4046, -819, 114, 1f1e54b6-02ed-422a-b04a-e035436ad25e, , berdiri, bersedekap, , 
145407, 4, 4125, -821, 114, 1f1e54b6-02ed-422a-b04a-e035436ad25e, , berdiri, bersedekap, , 
145451, 9, 4088, -837, 114, 1f1e54b6-02ed-422a-b04a-e035436ad25e, , berdiri, bersedekap, , 
145496, -30, 3993, -781, 114, 1f1e54b6-02ed-422a-b04a-e035436ad25e, , berdiri, bersedekap, , 
145540, -18, 3981, -679, 114, 1f1e54b6-02ed-422a-b04a-e035436ad25e, , berdiri, bersedekap, , 
145585, -34, 4015, -748, 114, 1f1e54b6-02ed-422a-b04a-e035436ad25e, , berdiri, bersedekap, , 
